LTER_Site,Station,Date,Daily_AirTemp_Mean_C,Flag_Daily_AirTemp_Mean_C,Daily_AirTemp_AbsMax_C,Flag_Daily_AirTemp_AbsMax_C,Daily_AirTemp_AbsMin_C,Flag_Daily_AirTemp_AbsMin_C,Daily_Precip_Total_mm,Flag_Daily_Precip_Total_mm
FCE,RoyalPalmR,19640928,28,,31,,24,,4.6,
FCE,RoyalPalmR,19640929,27,,31,,23,,0,
FCE,RoyalPalmR,19640930,28,,32,,23,,0,
FCE,RoyalPalmR,19641001,26,,31,,22,,4.1,
FCE,RoyalPalmR,19641002,27,,31,,23,,7.4,
FCE,RoyalPalmR,19641003,27,,31,,24,,13.2,
FCE,RoyalPalmR,19641004,29,,32,,26,,0,
FCE,RoyalPalmR,19641005,27,,32,,22,,5.8,
FCE,RoyalPalmR,19641006,25,,29,,22,,7.6,
FCE,RoyalPalmR,19641007,24,,29,,19,,0,
FCE,RoyalPalmR,19641008,26,,31,,21,,0,
FCE,RoyalPalmR,19641009,27,,32,,22,,3.8,
FCE,RoyalPalmR,19641010,26,,31,,22,,0,
FCE,RoyalPalmR,19641011,26,,30,,22,,2.8,
FCE,RoyalPalmR,19641012,25,,28,,22,,0,
FCE,RoyalPalmR,19641013,26,,29,,22,,1,
FCE,RoyalPalmR,19641014,26,,28,,24,,20.6,
FCE,RoyalPalmR,19641015,27,,31,,23,,3.3,
FCE,RoyalPalmR,19641016,23,,28,,18,,0,
FCE,RoyalPalmR,19641017,24,,31,,18,,0.8,
FCE,RoyalPalmR,19641018,23,,29,,16,,0,
FCE,RoyalPalmR,19641019,23,,29,,16,,0,
FCE,RoyalPalmR,19641020,23,,29,,16,,0,
FCE,RoyalPalmR,19641021,20,,26,,14,,0,
FCE,RoyalPalmR,19641022,21,,28,,14,,0,
FCE,RoyalPalmR,19641023,23,,28,,18,,0,
FCE,RoyalPalmR,19641024,23,,28,,17,,0,
FCE,RoyalPalmR,19641025,23,,29,,16,,0,
FCE,RoyalPalmR,19641026,24,,29,,18,,0,
FCE,RoyalPalmR,19641027,25,,28,,22,,1.5,
FCE,RoyalPalmR,19641028,23,,26,,21,,34.3,
FCE,RoyalPalmR,19641029,24,,26,,21,,47.2,
FCE,RoyalPalmR,19641030,23,,27,,19,,0.3,
FCE,RoyalPalmR,19641031,24,,28,,20,,0,
FCE,RoyalPalmR,19641101,24,,28,,20,,0,
FCE,RoyalPalmR,19641102,22,,27,,18,,0,
FCE,RoyalPalmR,19641103,22,,27,,17,,0,
FCE,RoyalPalmR,19641104,23,,28,,19,,0.3,
FCE,RoyalPalmR,19641105,24,,28,,20,,1,
FCE,RoyalPalmR,19641106,22,,28,,16,,0.3,
FCE,RoyalPalmR,19641107,23,,29,,17,,0,
FCE,RoyalPalmR,19641108,23,,28,,17,,0,
FCE,RoyalPalmR,19641109,23,,28,,18,,0,
FCE,RoyalPalmR,19641110,22,,29,,15,,0,
FCE,RoyalPalmR,19641111,22,,28,,16,,0,
FCE,RoyalPalmR,19641112,22,,28,,17,,0,
FCE,RoyalPalmR,19641113,23,,29,,16,,0,
FCE,RoyalPalmR,19641114,24,,29,,20,,0,
FCE,RoyalPalmR,19641115,23,,28,,18,,0.5,
FCE,RoyalPalmR,19641116,24,,29,,19,,2.3,
FCE,RoyalPalmR,19641117,22,,28,,16,,0,
FCE,RoyalPalmR,19641118,22,,28,,16,,0,
FCE,RoyalPalmR,19641119,21,,28,,15,,0,
FCE,RoyalPalmR,19641120,25,,29,,20,,0,
FCE,RoyalPalmR,19641121,24,,29,,18,,0,
FCE,RoyalPalmR,19641122,24,,28,,21,,1,
FCE,RoyalPalmR,19641123,25,,29,,21,,4.6,
FCE,RoyalPalmR,19641124,24,,29,,18,,0,
FCE,RoyalPalmR,19641125,23,,26,,21,,26.9,
FCE,RoyalPalmR,19641126,24,,27,,20,,0.8,
FCE,RoyalPalmR,19641127,23,,27,,18,,0,
FCE,RoyalPalmR,19641128,24,,29,,20,,7.4,
FCE,RoyalPalmR,19641129,24,,28,,21,,9.9,
FCE,RoyalPalmR,19641130,23,,28,,18,,0,
FCE,RoyalPalmR,19641201,17,,25,,9,,0,
FCE,RoyalPalmR,19641202,18,,24,,12,,0,
FCE,RoyalPalmR,19641203,24,,28,,19,,0,
FCE,RoyalPalmR,19641204,26,,29,,22,,0,
FCE,RoyalPalmR,19641205,25,,28,,22,,3.6,
FCE,RoyalPalmR,19641206,22,,26,,18,,4.3,
FCE,RoyalPalmR,19641207,19,,24,,14,,0,
FCE,RoyalPalmR,19641208,20,,24,,16,,2.3,
FCE,RoyalPalmR,19641209,21,,26,,16,,0,
FCE,RoyalPalmR,19641210,23,,26,,21,,0,
FCE,RoyalPalmR,19641211,24,,27,,21,,2.5,
FCE,RoyalPalmR,19641212,22,,27,,17,,0,
FCE,RoyalPalmR,19641213,22,,28,,16,,0,
FCE,RoyalPalmR,19641214,22,,28,,16,,0,
FCE,RoyalPalmR,19641215,20,,25,,16,,0.3,
FCE,RoyalPalmR,19641216,21,,24,,17,,0,
FCE,RoyalPalmR,19641217,23,,26,,20,,0,
FCE,RoyalPalmR,19641218,22,,28,,15,,0,
FCE,RoyalPalmR,19641219,21,,26,,17,,5.6,
FCE,RoyalPalmR,19641220,21,,27,,14,,0,
FCE,RoyalPalmR,19641221,23,,27,,18,,0,
FCE,RoyalPalmR,19641222,20,,24,,15,,0,
FCE,RoyalPalmR,19641223,19,,27,,11,,0,
FCE,RoyalPalmR,19641224,19,,26,,13,,0,
FCE,RoyalPalmR,19641225,21,,27,,15,,0,
FCE,RoyalPalmR,19641226,24,,27,,21,,0.3,
FCE,RoyalPalmR,19641227,23,,28,,18,,36.6,
FCE,RoyalPalmR,19641228,21,,27,,16,,1,
FCE,RoyalPalmR,19641229,21,,27,,16,,0,
FCE,RoyalPalmR,19641230,19,,26,,12,,0,
FCE,RoyalPalmR,19641231,19,,26,,12,,0,
FCE,RoyalPalmR,19650101,20,,26,,13,,2,
FCE,RoyalPalmR,19650102,21,,25,,17,,0,
FCE,RoyalPalmR,19650103,21,,28,,15,,0.3,
FCE,RoyalPalmR,19650104,20,,24,,16,,0,
FCE,RoyalPalmR,19650105,16,,23,,9,,0,
FCE,RoyalPalmR,19650106,17,,24,,10,,0,
FCE,RoyalPalmR,19650107,17,,25,,9,,0,
FCE,RoyalPalmR,19650108,18,,25,,11,,0,
FCE,RoyalPalmR,19650109,19,,26,,12,,0,
FCE,RoyalPalmR,19650110,20,,27,,14,,0,
FCE,RoyalPalmR,19650111,20,,27,,12,,0,
FCE,RoyalPalmR,19650112,21,,26,,17,,0,
FCE,RoyalPalmR,19650113,20,,27,,12,,0,
FCE,RoyalPalmR,19650114,20,,28,,12,,0,
FCE,RoyalPalmR,19650115,19,,27,,11,,0,
FCE,RoyalPalmR,19650116,22,,28,,16,,6.9,
FCE,RoyalPalmR,19650117,16,,24,,7,,0,
FCE,RoyalPalmR,19650118,8,,16,,-1,,0,
FCE,RoyalPalmR,19650119,11,,20,,2,,0,
FCE,RoyalPalmR,19650120,14,,23,,6,,0,
FCE,RoyalPalmR,19650121,18,,26,,11,,0,
FCE,RoyalPalmR,19650122,20,,26,,13,,0.3,
FCE,RoyalPalmR,19650123,23,,27,,18,,1,
FCE,RoyalPalmR,19650124,23,,28,,18,,0,
FCE,RoyalPalmR,19650125,24,,29,,18,,0,
FCE,RoyalPalmR,19650126,23,,29,,16,,0,
FCE,RoyalPalmR,19650127,23,,30,,16,,0,
FCE,RoyalPalmR,19650128,20,,27,,12,,0,
FCE,RoyalPalmR,19650129,16,,20,,11,,0.5,
FCE,RoyalPalmR,19650130,16,,26,,6,,0,
FCE,RoyalPalmR,19650131,20,,23,,17,,2.5,
FCE,RoyalPalmR,19650201,13,,23,,3,,0,
FCE,RoyalPalmR,19650202,22,,28,,17,,0,
FCE,RoyalPalmR,19650203,20,,25,,16,,0,
FCE,RoyalPalmR,19650204,20,,26,,13,,0,
FCE,RoyalPalmR,19650205,21,,26,,16,,0,
FCE,RoyalPalmR,19650206,23,,26,,21,,1.3,
FCE,RoyalPalmR,19650207,25,,28,,22,,2.5,
FCE,RoyalPalmR,19650208,23,,27,,18,,0,
FCE,RoyalPalmR,19650209,21,,27,,14,,0,
FCE,RoyalPalmR,19650210,20,,27,,13,,0,
FCE,RoyalPalmR,19650211,22,,27,,18,,0,
FCE,RoyalPalmR,19650212,22,,28,,16,,0,
FCE,RoyalPalmR,19650213,22,,27,,17,,0,
FCE,RoyalPalmR,19650214,24,,29,,18,,0,
FCE,RoyalPalmR,19650215,23,,28,,18,,0,
FCE,RoyalPalmR,19650216,23,,28,,17,,0.5,
FCE,RoyalPalmR,19650217,23,,28,,17,,0,
FCE,RoyalPalmR,19650218,22,,30,,14,,0,
FCE,RoyalPalmR,19650219,22,,28,,17,,0,
FCE,RoyalPalmR,19650220,19,,28,,9,,0,
FCE,RoyalPalmR,19650221,21,,25,,17,,18.8,
FCE,RoyalPalmR,19650222,21,,24,,17,,8.6,
FCE,RoyalPalmR,19650223,23,,28,,17,,15,
FCE,RoyalPalmR,19650224,25,,29,,20,,0.5,
FCE,RoyalPalmR,19650225,22,,27,,17,,3.6,
FCE,RoyalPalmR,19650226,11,,17,,5,,0,
FCE,RoyalPalmR,19650227,11,,22,,1,,0,
FCE,RoyalPalmR,19650228,17,,24,,9,,0,
FCE,RoyalPalmR,19650301,19,,26,,12,,0,
FCE,RoyalPalmR,19650302,24,,28,,19,,0,
FCE,RoyalPalmR,19650303,24,,30,,18,,0,
FCE,RoyalPalmR,19650304,23,,27,,20,,24.1,
FCE,RoyalPalmR,19650305,18,,23,,13,,0,
FCE,RoyalPalmR,19650306,18,,23,,12,,0.3,
FCE,RoyalPalmR,19650307,16,,22,,11,,0,
FCE,RoyalPalmR,19650308,16,,22,,11,,0,
FCE,RoyalPalmR,19650309,13,,22,,4,,0,
FCE,RoyalPalmR,19650310,16,,25,,6,,0,
FCE,RoyalPalmR,19650311,17,,26,,8,,0,
FCE,RoyalPalmR,19650312,19,,27,,11,,0,
FCE,RoyalPalmR,19650313,22,,31,,13,,0,
FCE,RoyalPalmR,19650314,23,,29,,16,,0,
FCE,RoyalPalmR,19650315,24,,31,,17,,0,
FCE,RoyalPalmR,19650316,24,,31,,17,,0,
FCE,RoyalPalmR,19650317,24,,29,,19,,0,
FCE,RoyalPalmR,19650318,26,,31,,22,,0,
FCE,RoyalPalmR,19650319,26,,31,,21,,0,
FCE,RoyalPalmR,19650320,27,,32,,22,,0,
FCE,RoyalPalmR,19650321,23,,30,,17,,0,
FCE,RoyalPalmR,19650322,21,,27,,16,,1.5,
FCE,RoyalPalmR,19650323,23,,28,,18,,0,
FCE,RoyalPalmR,19650324,24,,29,,18,,0,
FCE,RoyalPalmR,19650325,23,,29,,17,,0,
FCE,RoyalPalmR,19650326,24,,31,,18,,0,
FCE,RoyalPalmR,19650327,25,,31,,19,,0,
FCE,RoyalPalmR,19650328,24,,30,,18,,0,
FCE,RoyalPalmR,19650329,23,,30,,17,,0,
FCE,RoyalPalmR,19650330,24,,31,,17,,0,
FCE,RoyalPalmR,19650331,24,,31,,18,,0,
FCE,RoyalPalmR,19650401,24,,32,,16,,0,
FCE,RoyalPalmR,19650402,23,,30,,15,,0,
FCE,RoyalPalmR,19650403,19,,28,,9,,0,
FCE,RoyalPalmR,19650404,21,,28,,13,,0,
FCE,RoyalPalmR,19650405,22,,29,,14,,0,
FCE,RoyalPalmR,19650406,22,,29,,16,,0,
FCE,RoyalPalmR,19650407,22,,29,,14,,0,
FCE,RoyalPalmR,19650408,23,,31,,14,,0,
FCE,RoyalPalmR,19650409,23,,32,,14,,0,
FCE,RoyalPalmR,19650410,24,,34,,14,,0,
FCE,RoyalPalmR,19650411,24,,32,,17,,0,
FCE,RoyalPalmR,19650412,25,,31,,19,,0,
FCE,RoyalPalmR,19650413,25,,35,,16,,0,
FCE,RoyalPalmR,19650414,26,,33,,19,,0,
FCE,RoyalPalmR,19650415,21,,29,,14,,0,
FCE,RoyalPalmR,19650416,23,,31,,15,,0,
FCE,RoyalPalmR,19650417,25,,33,,17,,0,
FCE,RoyalPalmR,19650418,23,,30,,17,,0,
FCE,RoyalPalmR,19650419,23,,31,,14,,0,
FCE,RoyalPalmR,19650420,23,,31,,15,,0,
FCE,RoyalPalmR,19650421,23,,28,,18,,0,
FCE,RoyalPalmR,19650422,25,,31,,20,,0,
FCE,RoyalPalmR,19650423,25,,29,,21,,0.3,
FCE,RoyalPalmR,19650424,25,,29,,21,,0,
FCE,RoyalPalmR,19650425,24,,28,,21,,1.3,
FCE,RoyalPalmR,19650426,24,,29,,19,,0.8,
FCE,RoyalPalmR,19650427,25,,31,,18,,0,
FCE,RoyalPalmR,19650428,26,,33,,18,,0,
FCE,RoyalPalmR,19650429,25,,31,,19,,0,
FCE,RoyalPalmR,19650430,20,,28,,13,,0,
FCE,RoyalPalmR,19650501,20,,27,,13,,0,
FCE,RoyalPalmR,19650502,20,,28,,11,,0,
FCE,RoyalPalmR,19650503,21,,29,,13,,0,
FCE,RoyalPalmR,19650504,21,,29,,14,,0,
FCE,RoyalPalmR,19650505,21,,29,,14,,0,
FCE,RoyalPalmR,19650506,25,,29,,20,,0,
FCE,RoyalPalmR,19650507,23,,29,,17,,0,
FCE,RoyalPalmR,19650508,21,,29,,13,,0,
FCE,RoyalPalmR,19650509,22,,29,,14,,0,
FCE,RoyalPalmR,19650510,22,,29,,15,,1,
FCE,RoyalPalmR,19650511,23,,30,,17,,0,
FCE,RoyalPalmR,19650512,24,,32,,17,,6.1,
FCE,RoyalPalmR,19650513,27,,34,,20,,0.3,
FCE,RoyalPalmR,19650514,23,,29,,16,,0,
FCE,RoyalPalmR,19650515,22,,29,,14,,0,
FCE,RoyalPalmR,19650516,21,,28,,14,,0,
FCE,RoyalPalmR,19650517,22,,29,,14,,0,
FCE,RoyalPalmR,19650518,22,,31,,14,,0,
FCE,RoyalPalmR,19650519,23,,31,,14,,0,
FCE,RoyalPalmR,19650520,23,,30,,16,,0,
FCE,RoyalPalmR,19650521,24,,31,,18,,0,
FCE,RoyalPalmR,19650522,25,,30,,19,,0,
FCE,RoyalPalmR,19650523,26,,31,,21,,0,
FCE,RoyalPalmR,19650524,25,,32,,18,,0,
FCE,RoyalPalmR,19650525,27,,31,,22,,0,
FCE,RoyalPalmR,19650526,25,,31,,19,,0,
FCE,RoyalPalmR,19650527,24,,31,,17,,0,
FCE,RoyalPalmR,19650528,26,,32,,19,,0,
FCE,RoyalPalmR,19650529,26,,32,,19,,0,
FCE,RoyalPalmR,19650530,26,,34,,19,,0,
FCE,RoyalPalmR,19650531,25,,31,,19,,69.1,
FCE,RoyalPalmR,19650601,25,,32,,18,,0,
FCE,RoyalPalmR,19650602,26,,31,,21,,0,
FCE,RoyalPalmR,19650603,26,,34,,18,,0,
FCE,RoyalPalmR,19650604,26,,33,,18,,0,
FCE,RoyalPalmR,19650605,26,,32,,20,,0,
FCE,RoyalPalmR,19650606,24,,30,,17,,20.3,
FCE,RoyalPalmR,19650607,25,,30,,21,,0.3,
FCE,RoyalPalmR,19650608,26,,31,,21,,44.7,
FCE,RoyalPalmR,19650609,25,,29,,21,,14,
FCE,RoyalPalmR,19650610,26,,30,,21,,14.5,
FCE,RoyalPalmR,19650611,26,,32,,21,,0.3,
FCE,RoyalPalmR,19650612,28,,32,,24,,2.5,
FCE,RoyalPalmR,19650613,28,,33,,24,,0,
FCE,RoyalPalmR,19650614,28,,33,,22,,0,
FCE,RoyalPalmR,19650615,27,,33,,22,,0,
FCE,RoyalPalmR,19650616,29,,33,,25,,0,
FCE,RoyalPalmR,19650617,27,,32,,22,,0,
FCE,RoyalPalmR,19650618,27,,32,,22,,0,
FCE,RoyalPalmR,19650619,26,,33,,19,,9.4,
FCE,RoyalPalmR,19650620,25,,31,,19,,39.6,
FCE,RoyalPalmR,19650621,26,,32,,19,,0,
FCE,RoyalPalmR,19650622,26,,32,,21,,0,
FCE,RoyalPalmR,19650623,-9999,M,-9999,M,-9999,M,0,
FCE,RoyalPalmR,19650624,27,,33,,21,,0,
FCE,RoyalPalmR,19650625,26,,33,,19,,0,
FCE,RoyalPalmR,19650626,26,,32,,19,,21.8,
FCE,RoyalPalmR,19650627,26,,32,,21,,12.7,
FCE,RoyalPalmR,19650628,27,,31,,22,,2,
FCE,RoyalPalmR,19650629,-9999,M,-9999,M,-9999,M,0,
FCE,RoyalPalmR,19650630,26,,32,,19,,1,
FCE,RoyalPalmR,19650701,26,,32,,20,,3.3,
FCE,RoyalPalmR,19650702,26,,33,,19,,0,
FCE,RoyalPalmR,19650703,26,,33,,19,,0,
FCE,RoyalPalmR,19650704,26,,32,,20,,0,
FCE,RoyalPalmR,19650705,28,,33,,22,,0,
FCE,RoyalPalmR,19650706,27,,34,,21,,0,
FCE,RoyalPalmR,19650707,27,,33,,21,,0,
FCE,RoyalPalmR,19650708,27,,33,,21,,0,
FCE,RoyalPalmR,19650709,27,,33,,21,,0,
FCE,RoyalPalmR,19650710,27,,32,,21,,0,
FCE,RoyalPalmR,19650711,26,,31,,21,,20.3,
FCE,RoyalPalmR,19650712,26,,29,,22,,0.3,
FCE,RoyalPalmR,19650713,29,,33,,26,,0.8,
FCE,RoyalPalmR,19650714,27,,33,,21,,0,
FCE,RoyalPalmR,19650715,27,,33,,20,,0,
FCE,RoyalPalmR,19650716,27,,33,,20,,9.7,
FCE,RoyalPalmR,19650717,27,,33,,21,,5.1,
FCE,RoyalPalmR,19650718,26,,31,,22,,5.1,
FCE,RoyalPalmR,19650719,27,,32,,22,,0,
FCE,RoyalPalmR,19650720,26,,31,,21,,10.9,
FCE,RoyalPalmR,19650721,27,,32,,22,,5.3,
FCE,RoyalPalmR,19650722,26,,33,,19,,0.8,
FCE,RoyalPalmR,19650723,26,,33,,20,,0,
FCE,RoyalPalmR,19650724,25,,29,,21,,0,
FCE,RoyalPalmR,19650725,26,,33,,19,,0,
FCE,RoyalPalmR,19650726,27,,32,,21,,0,
FCE,RoyalPalmR,19650727,26,,32,,21,,0.8,
FCE,RoyalPalmR,19650728,28,,33,,22,,8.4,
FCE,RoyalPalmR,19650729,28,,33,,23,,0.3,
FCE,RoyalPalmR,19650730,28,,33,,22,,6.1,
FCE,RoyalPalmR,19650731,28,,34,,22,,0,
FCE,RoyalPalmR,19650801,27,,33,,22,,19.6,
FCE,RoyalPalmR,19650802,28,,34,,22,,0,
FCE,RoyalPalmR,19650803,27,,33,,21,,0,
FCE,RoyalPalmR,19650804,28,,33,,22,,0,
FCE,RoyalPalmR,19650805,27,,33,,21,,0,
FCE,RoyalPalmR,19650806,28,,33,,23,,0,
FCE,RoyalPalmR,19650807,27,,32,,22,,9.7,
FCE,RoyalPalmR,19650808,27,,32,,22,,2,
FCE,RoyalPalmR,19650809,28,,33,,23,,0,
FCE,RoyalPalmR,19650810,27,,32,,22,,0,
FCE,RoyalPalmR,19650811,27,,32,,22,,0,
FCE,RoyalPalmR,19650812,27,,32,,22,,0.8,
FCE,RoyalPalmR,19650813,27,,31,,22,,7.1,
FCE,RoyalPalmR,19650814,28,,33,,22,,3.6,
FCE,RoyalPalmR,19650815,27,,33,,21,,0,
FCE,RoyalPalmR,19650816,27,,33,,21,,2.3,
FCE,RoyalPalmR,19650817,27,,33,,21,,0,
FCE,RoyalPalmR,19650818,28,,33,,22,,4.8,
FCE,RoyalPalmR,19650819,26,,32,,21,,12.7,
FCE,RoyalPalmR,19650820,27,,34,,19,,0,
FCE,RoyalPalmR,19650821,27,,34,,19,,0,
FCE,RoyalPalmR,19650822,27,,34,,19,,0,
FCE,RoyalPalmR,19650823,28,,33,,22,,0,
FCE,RoyalPalmR,19650824,28,,33,,22,,30.2,
FCE,RoyalPalmR,19650825,27,,33,,21,,0.3,
FCE,RoyalPalmR,19650826,28,,34,,21,,0,
FCE,RoyalPalmR,19650827,28,,33,,22,,0,
FCE,RoyalPalmR,19650828,27,,32,,22,,7.1,
FCE,RoyalPalmR,19650829,27,,33,,21,,9.1,
FCE,RoyalPalmR,19650830,27,,33,,21,,2.8,
FCE,RoyalPalmR,19650831,28,,33,,22,,8.6,
FCE,RoyalPalmR,19650901,28,,33,,22,,0.3,
FCE,RoyalPalmR,19650902,28,,34,,21,,2,
FCE,RoyalPalmR,19650903,28,,34,,21,,0,
FCE,RoyalPalmR,19650904,28,,32,,23,,0.5,
FCE,RoyalPalmR,19650905,28,,34,,22,,13.7,
FCE,RoyalPalmR,19650906,28,,34,,22,,0.5,
FCE,RoyalPalmR,19650907,26,,29,,22,,14.5,
FCE,RoyalPalmR,19650908,24,,27,,22,,214.9,
FCE,RoyalPalmR,19650909,28,,32,,23,,6.9,
FCE,RoyalPalmR,19650910,28,,31,,26,,0,
FCE,RoyalPalmR,19650911,27,,31,,23,,0,
FCE,RoyalPalmR,19650912,26,,31,,20,,0,
FCE,RoyalPalmR,19650913,26,,31,,21,,0,
FCE,RoyalPalmR,19650914,25,,31,,20,,0,
FCE,RoyalPalmR,19650915,26,,32,,21,,0,
FCE,RoyalPalmR,19650916,27,,32,,22,,0.5,
FCE,RoyalPalmR,19650917,27,,32,,22,,23.1,
FCE,RoyalPalmR,19650918,27,,32,,22,,0,
FCE,RoyalPalmR,19650919,28,,32,,24,,0,
FCE,RoyalPalmR,19650920,28,,32,,24,,0,
FCE,RoyalPalmR,19650921,27,,31,,23,,1,
FCE,RoyalPalmR,19650922,27,,32,,22,,0,
FCE,RoyalPalmR,19650923,27,,31,,23,,4.1,
FCE,RoyalPalmR,19650924,28,,31,,24,,0,
FCE,RoyalPalmR,19650925,28,,32,,23,,0,
FCE,RoyalPalmR,19650926,27,,30,,23,,13.7,
FCE,RoyalPalmR,19650927,27,,31,,23,,1.8,
FCE,RoyalPalmR,19650928,28,,32,,23,,0,
FCE,RoyalPalmR,19650929,29,,33,,26,,0,
FCE,RoyalPalmR,19650930,29,,32,,25,,0,
FCE,RoyalPalmR,19651001,28,,33,,23,,0,
FCE,RoyalPalmR,19651002,26,,31,,22,,7.9,
FCE,RoyalPalmR,19651003,25,,30,,20,,0,
FCE,RoyalPalmR,19651004,28,,33,,23,,19.3,
FCE,RoyalPalmR,19651005,27,,33,,21,,26.9,
FCE,RoyalPalmR,19651006,27,,33,,21,,0.3,
FCE,RoyalPalmR,19651007,29,,33,,24,,0.3,
FCE,RoyalPalmR,19651008,27,,32,,22,,1,
FCE,RoyalPalmR,19651009,26,,32,,20,,0,
FCE,RoyalPalmR,19651010,26,,32,,19,,0,
FCE,RoyalPalmR,19651011,25,,32,,18,,0,
FCE,RoyalPalmR,19651012,24,,31,,18,,0,
FCE,RoyalPalmR,19651013,23,,26,,20,,53.6,
FCE,RoyalPalmR,19651014,23,,24,,21,,132.8,
FCE,RoyalPalmR,19651015,26,,31,,21,,18.5,
FCE,RoyalPalmR,19651016,26,,31,,22,,0,
FCE,RoyalPalmR,19651017,26,,31,,22,,0,
FCE,RoyalPalmR,19651018,26,,31,,21,,0,
FCE,RoyalPalmR,19651019,25,,32,,19,,0,
FCE,RoyalPalmR,19651020,26,,30,,22,,8.4,
FCE,RoyalPalmR,19651021,26,,30,,22,,18.3,
FCE,RoyalPalmR,19651022,26,,29,,23,,8.4,
FCE,RoyalPalmR,19651023,24,,29,,18,,23.1,
FCE,RoyalPalmR,19651024,21,,26,,15,,0,
FCE,RoyalPalmR,19651025,21,,27,,14,,0,
FCE,RoyalPalmR,19651026,23,,28,,17,,0,
FCE,RoyalPalmR,19651027,22,,27,,17,,0,
FCE,RoyalPalmR,19651028,23,,29,,18,,0,
FCE,RoyalPalmR,19651029,24,,29,,18,,0,
FCE,RoyalPalmR,19651030,23,,28,,19,,1,
FCE,RoyalPalmR,19651031,24,,26,,21,,4.1,
FCE,RoyalPalmR,19651101,24,,28,,21,,16.5,
FCE,RoyalPalmR,19651102,24,,28,,19,,0.3,
FCE,RoyalPalmR,19651103,24,,27,,22,,0,
FCE,RoyalPalmR,19651104,24,,28,,21,,0,
FCE,RoyalPalmR,19651105,23,,28,,17,,0,
FCE,RoyalPalmR,19651106,24,,28,,19,,2.3,
FCE,RoyalPalmR,19651107,24,,29,,19,,0.8,
FCE,RoyalPalmR,19651108,24,,29,,18,,0,
FCE,RoyalPalmR,19651109,24,,29,,18,,0,
FCE,RoyalPalmR,19651110,23,,29,,17,,0,
FCE,RoyalPalmR,19651111,24,,31,,17,,0,
FCE,RoyalPalmR,19651112,24,,31,,17,,0,
FCE,RoyalPalmR,19651113,24,,30,,17,,12.2,
FCE,RoyalPalmR,19651114,24,,29,,19,,0,
FCE,RoyalPalmR,19651115,23,,27,,19,,7.6,
FCE,RoyalPalmR,19651116,22,,28,,16,,0,
FCE,RoyalPalmR,19651117,23,,28,,17,,0,
FCE,RoyalPalmR,19651118,21,,27,,16,,0,
FCE,RoyalPalmR,19651119,21,,27,,14,,0,
FCE,RoyalPalmR,19651120,20,,27,,12,,0,
FCE,RoyalPalmR,19651121,22,,28,,15,,0,
FCE,RoyalPalmR,19651122,23,,29,,16,,0,
FCE,RoyalPalmR,19651123,23,,27,,19,,50.8,
FCE,RoyalPalmR,19651124,21,,27,,16,,0,
FCE,RoyalPalmR,19651125,19,,25,,14,,0,
FCE,RoyalPalmR,19651126,21,,28,,15,,0,
FCE,RoyalPalmR,19651127,21,,28,,14,,0,
FCE,RoyalPalmR,19651128,22,,29,,15,,0,
FCE,RoyalPalmR,19651129,22,,28,,16,,0,
FCE,RoyalPalmR,19651130,21,,26,,16,,0,
FCE,RoyalPalmR,19651201,15,,20,,10,,0,
FCE,RoyalPalmR,19651202,17,,24,,9,,0,
FCE,RoyalPalmR,19651203,20,,26,,14,,0,
FCE,RoyalPalmR,19651204,21,,28,,14,,0,
FCE,RoyalPalmR,19651205,22,,27,,16,,0,
FCE,RoyalPalmR,19651206,21,,27,,15,,0,
FCE,RoyalPalmR,19651207,18,,23,,12,,0,
FCE,RoyalPalmR,19651208,16,,22,,10,,0,
FCE,RoyalPalmR,19651209,18,,24,,11,,0,
FCE,RoyalPalmR,19651210,17,,25,,9,,0,
FCE,RoyalPalmR,19651211,18,,27,,9,,0,
FCE,RoyalPalmR,19651212,19,,27,,12,,0,
FCE,RoyalPalmR,19651213,24,,29,,19,,0,
FCE,RoyalPalmR,19651214,22,,29,,14,,0,
FCE,RoyalPalmR,19651215,23,,29,,17,,0,
FCE,RoyalPalmR,19651216,23,,29,,18,,0,
FCE,RoyalPalmR,19651217,22,,31,,14,,0,
FCE,RoyalPalmR,19651218,22,,27,,17,,0,
FCE,RoyalPalmR,19651219,23,,29,,17,,0,
FCE,RoyalPalmR,19651220,20,,25,,16,,4.3,
FCE,RoyalPalmR,19651221,14,,23,,6,,0,
FCE,RoyalPalmR,19651222,15,,23,,8,,0,
FCE,RoyalPalmR,19651223,15,,24,,7,,0,
FCE,RoyalPalmR,19651224,16,,26,,7,,0,
FCE,RoyalPalmR,19651225,17,,27,,7,,0,
FCE,RoyalPalmR,19651226,17,,27,,6,,0,
FCE,RoyalPalmR,19651227,16,,25,,8,,0,
FCE,RoyalPalmR,19651228,19,,26,,12,,0,
FCE,RoyalPalmR,19651229,19,,26,,12,,0,
FCE,RoyalPalmR,19651230,21,,26,,16,,0.8,
FCE,RoyalPalmR,19651231,19,,26,,12,,0,
FCE,RoyalPalmR,19660101,21,,26,,16,,0,
FCE,RoyalPalmR,19660102,21,,27,,15,,0,
FCE,RoyalPalmR,19660103,21,,28,,15,,5.3,
FCE,RoyalPalmR,19660104,22,,26,,18,,9.4,
FCE,RoyalPalmR,19660105,23,,27,,19,,0,
FCE,RoyalPalmR,19660106,23,,28,,17,,0,
FCE,RoyalPalmR,19660107,20,,25,,16,,1.3,
