LTER_Site,Station,Date,Daily_AirTemp_Mean_C,Flag_Daily_AirTemp_Mean_C,Daily_AirTemp_AbsMax_C,Flag_Daily_AirTemp_AbsMax_C,Daily_AirTemp_AbsMin_C,Flag_Daily_AirTemp_AbsMin_C,Daily_Precip_Total_mm,Flag_Daily_Precip_Total_mm
FCE,MIA,19511003,27,,31,,23,,0,
FCE,MIA,19511004,27,,31,,23,,0,
FCE,MIA,19511005,28,,32,,23,,0,
FCE,MIA,19511006,27,,32,,21,,0,
FCE,MIA,19511007,27,,32,,22,,0,
FCE,MIA,19511008,27,,32,,22,,0,
FCE,MIA,19511009,27,,30,,23,,16.5,
FCE,MIA,19511010,24,,28,,21,,0.8,
FCE,MIA,19511011,23,,26,,19,,0,
FCE,MIA,19511012,24,,27,,21,,0,
FCE,MIA,19511013,25,,27,,22,,1.5,
FCE,MIA,19511014,25,,28,,22,,0,
FCE,MIA,19511015,26,,31,,22,,0,
FCE,MIA,19511016,25,,27,,22,,31,
FCE,MIA,19511017,26,,29,,23,,0.3,
FCE,MIA,19511018,24,,27,,21,,14.5,
FCE,MIA,19511019,24,,29,,18,,0,
FCE,MIA,19511020,24,,29,,19,,0,
FCE,MIA,19511021,25,,29,,21,,0,
FCE,MIA,19511022,26,,29,,22,,2.5,
FCE,MIA,19511023,26,,29,,22,,0.5,
FCE,MIA,19511024,27,,30,,23,,3,
FCE,MIA,19511025,26,,30,,23,,2.3,
FCE,MIA,19511026,27,,29,,24,,0.8,
FCE,MIA,19511027,25,,29,,21,,1,
FCE,MIA,19511028,25,,29,,20,,0,
FCE,MIA,19511029,26,,31,,21,,0,
FCE,MIA,19511030,25,,30,,21,,0,
FCE,MIA,19511031,26,,30,,21,,0,
FCE,MIA,19511101,25,,29,,21,,0,
FCE,MIA,19511102,26,,30,,21,,0,
FCE,MIA,19511103,19,,25,,14,,3.3,
FCE,MIA,19511104,17,,21,,13,,0,
FCE,MIA,19511105,22,,27,,18,,0,
FCE,MIA,19511106,25,,29,,22,,0,
FCE,MIA,19511107,24,,31,,17,,0,
FCE,MIA,19511108,16,,19,,12,,0,
FCE,MIA,19511109,19,,25,,14,,0,
FCE,MIA,19511110,23,,28,,18,,0,
FCE,MIA,19511111,23,,27,,18,,0,
FCE,MIA,19511112,23,,28,,17,,0,
FCE,MIA,19511113,23,,28,,18,,0,
FCE,MIA,19511114,26,,29,,22,,0,
FCE,MIA,19511115,25,,29,,21,,0,
FCE,MIA,19511116,26,,29,,22,,0,
FCE,MIA,19511117,21,,29,,12,,0.8,
FCE,MIA,19511118,14,,18,,9,,0,
FCE,MIA,19511119,13,,19,,7,,0,
FCE,MIA,19511120,17,,24,,9,,0,
FCE,MIA,19511121,20,,23,,17,,0,
FCE,MIA,19511122,23,,26,,20,,0,
FCE,MIA,19511123,23,,26,,20,,3.6,
FCE,MIA,19511124,23,,28,,18,,0,
FCE,MIA,19511125,24,,28,,19,,0,
FCE,MIA,19511126,23,,28,,18,,0,
FCE,MIA,19511127,23,,28,,18,,0,
FCE,MIA,19511128,23,,27,,19,,2,
FCE,MIA,19511129,21,,23,,18,,4.1,
FCE,MIA,19511130,21,,25,,16,,0,
FCE,MIA,19511201,23,,26,,20,,0,
FCE,MIA,19511202,23,,27,,19,,0,
FCE,MIA,19511203,24,,27,,22,,0,
FCE,MIA,19511204,24,,27,,21,,16.5,
FCE,MIA,19511205,23,,28,,19,,0,
FCE,MIA,19511206,24,,28,,19,,0,
FCE,MIA,19511207,25,,27,,23,,0,
FCE,MIA,19511208,25,,27,,23,,0,
FCE,MIA,19511209,24,,27,,20,,0,
FCE,MIA,19511210,23,,27,,18,,0,
FCE,MIA,19511211,22,,27,,18,,0,
FCE,MIA,19511212,15,,20,,11,,0,
FCE,MIA,19511213,16,,24,,8,,0,
FCE,MIA,19511214,20,,26,,15,,0,
FCE,MIA,19511215,24,,28,,20,,0,
FCE,MIA,19511216,16,,21,,11,,0,
FCE,MIA,19511217,22,,23,,20,,0,
FCE,MIA,19511218,23,,26,,21,,0,
FCE,MIA,19511219,23,,27,,20,,0.3,
FCE,MIA,19511220,24,,27,,22,,0,
FCE,MIA,19511221,25,,28,,23,,0,
FCE,MIA,19511222,25,,28,,21,,0,
FCE,MIA,19511223,23,,27,,19,,0,
FCE,MIA,19511224,24,,28,,19,,0,
FCE,MIA,19511225,24,,28,,21,,0,
FCE,MIA,19511226,24,,28,,19,,10.2,
FCE,MIA,19511227,22,,26,,18,,0,
FCE,MIA,19511228,21,,24,,18,,0,
FCE,MIA,19511229,22,,26,,17,,0,
FCE,MIA,19511230,22,,27,,17,,0,
FCE,MIA,19511231,21,,27,,16,,0,
FCE,MIA,19520101,24,,27,,21,,0,
FCE,MIA,19520102,24,,27,,21,,0,
FCE,MIA,19520103,23,,27,,19,,0,
FCE,MIA,19520104,23,,27,,19,,0,
FCE,MIA,19520105,22,,27,,17,,0,
FCE,MIA,19520106,20,,27,,13,,2,
FCE,MIA,19520107,14,,21,,8,,0,
FCE,MIA,19520108,16,,23,,10,,0,
FCE,MIA,19520109,19,,24,,13,,0,
FCE,MIA,19520110,21,,28,,15,,0,
FCE,MIA,19520111,15,,22,,9,,0,
FCE,MIA,19520112,21,,23,,19,,0,
FCE,MIA,19520113,21,,23,,19,,0,
FCE,MIA,19520114,22,,25,,19,,0,
FCE,MIA,19520115,21,,26,,16,,0,
FCE,MIA,19520116,20,,26,,15,,0,
FCE,MIA,19520117,21,,27,,16,,0,
FCE,MIA,19520118,21,,27,,16,,0,
FCE,MIA,19520119,21,,27,,16,,0,
FCE,MIA,19520120,22,,27,,17,,0,
FCE,MIA,19520121,21,,27,,15,,0,
FCE,MIA,19520122,22,,27,,17,,0,
FCE,MIA,19520123,23,,27,,18,,0,
FCE,MIA,19520124,22,,26,,18,,2.5,
FCE,MIA,19520125,24,,27,,21,,0,
FCE,MIA,19520126,24,,27,,22,,0,
FCE,MIA,19520127,24,,27,,22,,0,
FCE,MIA,19520128,24,,29,,18,,9.9,
FCE,MIA,19520129,16,,19,,12,,0.5,
FCE,MIA,19520130,13,,19,,6,,0,
FCE,MIA,19520131,15,,22,,7,,0,
FCE,MIA,19520201,20,,23,,17,,0,
FCE,MIA,19520202,21,,24,,19,,25.1,
FCE,MIA,19520203,23,,28,,17,,9.1,
FCE,MIA,19520204,23,,29,,17,,0,
FCE,MIA,19520205,19,,24,,14,,8.4,
FCE,MIA,19520206,16,,23,,9,,0,
FCE,MIA,19520207,17,,23,,11,,0,
FCE,MIA,19520208,16,,23,,8,,0,
FCE,MIA,19520209,18,,24,,12,,0,
FCE,MIA,19520210,19,,24,,13,,0,
FCE,MIA,19520211,19,,26,,12,,0,
FCE,MIA,19520212,18,,26,,11,,0,
FCE,MIA,19520213,19,,25,,13,,0,
FCE,MIA,19520214,21,,25,,17,,0,
FCE,MIA,19520215,23,,28,,17,,0,
FCE,MIA,19520216,26,,30,,22,,2,
FCE,MIA,19520217,19,,25,,13,,3.6,
FCE,MIA,19520218,17,,23,,10,,0,
FCE,MIA,19520219,19,,25,,12,,0,
FCE,MIA,19520220,21,,26,,17,,0,
FCE,MIA,19520221,22,,27,,17,,0,
FCE,MIA,19520222,21,,26,,15,,0,
FCE,MIA,19520223,23,,27,,19,,1.8,
FCE,MIA,19520224,25,,31,,19,,0,
FCE,MIA,19520225,22,,26,,18,,0,
FCE,MIA,19520226,24,,28,,19,,7.6,
FCE,MIA,19520227,15,,19,,11,,0.8,
FCE,MIA,19520228,16,,23,,9,,0,
FCE,MIA,19520229,20,,27,,13,,0,
FCE,MIA,19520301,22,,29,,16,,0,
FCE,MIA,19520302,22,,27,,16,,0,
FCE,MIA,19520303,25,,28,,22,,0,
FCE,MIA,19520304,25,,29,,21,,0,
FCE,MIA,19520305,24,,29,,18,,0,
FCE,MIA,19520306,23,,28,,18,,0,
FCE,MIA,19520307,21,,24,,17,,0,
FCE,MIA,19520308,21,,24,,17,,0,
FCE,MIA,19520309,20,,24,,16,,0,
FCE,MIA,19520310,23,,26,,21,,0,
FCE,MIA,19520311,27,,31,,23,,0,
FCE,MIA,19520312,26,,30,,22,,1.3,
FCE,MIA,19520313,28,,32,,23,,0,
FCE,MIA,19520314,27,,32,,21,,0,
FCE,MIA,19520315,24,,31,,18,,9.7,
FCE,MIA,19520316,18,,24,,12,,0,
FCE,MIA,19520317,15,,23,,7,,0,
FCE,MIA,19520318,19,,25,,12,,0,
FCE,MIA,19520319,25,,29,,21,,0,
FCE,MIA,19520320,23,,28,,18,,0,
FCE,MIA,19520321,25,,28,,22,,0,
FCE,MIA,19520322,26,,28,,23,,0,
FCE,MIA,19520323,26,,28,,24,,0,
FCE,MIA,19520324,26,,29,,23,,0,
FCE,MIA,19520325,27,,31,,24,,0,
FCE,MIA,19520326,25,,31,,19,,14.7,
FCE,MIA,19520327,24,,29,,20,,8.9,
FCE,MIA,19520328,24,,28,,19,,9.7,
FCE,MIA,19520329,24,,29,,19,,6.9,
FCE,MIA,19520330,24,,27,,22,,0,
FCE,MIA,19520331,24,,27,,22,,0,
FCE,MIA,19520401,24,,27,,21,,0,
FCE,MIA,19520402,26,,31,,21,,1.5,
FCE,MIA,19520403,24,,30,,17,,0,
FCE,MIA,19520404,26,,28,,23,,0,
FCE,MIA,19520405,26,,32,,20,,0,
FCE,MIA,19520406,18,,22,,14,,0,
FCE,MIA,19520407,19,,24,,13,,0,
FCE,MIA,19520408,20,,26,,14,,0,
FCE,MIA,19520409,20,,26,,14,,0,
FCE,MIA,19520410,24,,28,,21,,0,
FCE,MIA,19520411,25,,27,,22,,0,
FCE,MIA,19520412,23,,27,,18,,0,
FCE,MIA,19520413,26,,28,,23,,0,
FCE,MIA,19520414,25,,32,,18,,0,
FCE,MIA,19520415,21,,27,,14,,0,
FCE,MIA,19520416,17,,23,,11,,0,
FCE,MIA,19520417,18,,26,,9,,0,
FCE,MIA,19520418,21,,27,,14,,0,
FCE,MIA,19520419,21,,27,,16,,0,
FCE,MIA,19520420,24,,27,,21,,0,
FCE,MIA,19520421,25,,28,,22,,0,
FCE,MIA,19520422,24,,28,,21,,0,
FCE,MIA,19520423,25,,27,,23,,0,
FCE,MIA,19520424,25,,28,,22,,0,
FCE,MIA,19520425,24,,28,,21,,0.5,
FCE,MIA,19520426,22,,24,,19,,34.5,
FCE,MIA,19520427,23,,28,,17,,0,
FCE,MIA,19520428,22,,28,,16,,0,
FCE,MIA,19520429,23,,31,,15,,0,
FCE,MIA,19520430,24,,31,,16,,0,
FCE,MIA,19520501,22,,28,,16,,0,
FCE,MIA,19520502,23,,28,,17,,0,
FCE,MIA,19520503,24,,29,,18,,0,
FCE,MIA,19520504,26,,31,,21,,0,
FCE,MIA,19520505,25,,32,,18,,0,
FCE,MIA,19520506,24,,31,,18,,0,
FCE,MIA,19520507,25,,31,,19,,0,
FCE,MIA,19520508,25,,30,,21,,0,
FCE,MIA,19520509,27,,30,,23,,1,
FCE,MIA,19520510,26,,31,,21,,0.3,
FCE,MIA,19520511,26,,31,,22,,0,
FCE,MIA,19520512,24,,26,,21,,0,
FCE,MIA,19520513,23,,27,,19,,0,
FCE,MIA,19520514,22,,28,,17,,0,
FCE,MIA,19520515,23,,28,,18,,0,
FCE,MIA,19520516,26,,29,,22,,0,
FCE,MIA,19520517,28,,30,,25,,0,
FCE,MIA,19520518,28,,31,,25,,0,
FCE,MIA,19520519,28,,31,,25,,0,
FCE,MIA,19520520,29,,31,,26,,0,
FCE,MIA,19520521,29,,32,,25,,0,
FCE,MIA,19520522,29,,32,,26,,0,
FCE,MIA,19520523,28,,31,,26,,0,
FCE,MIA,19520524,27,,31,,24,,0,
FCE,MIA,19520525,28,,32,,25,,0,
FCE,MIA,19520526,28,,31,,24,,0,
FCE,MIA,19520527,27,,32,,23,,2.3,
FCE,MIA,19520528,28,,32,,23,,0,
FCE,MIA,19520529,27,,31,,23,,8.6,
FCE,MIA,19520530,27,,32,,22,,0,
FCE,MIA,19520531,28,,32,,24,,5.1,
FCE,MIA,19520601,27,,30,,23,,0,
FCE,MIA,19520602,27,,31,,23,,0,
FCE,MIA,19520603,27,,32,,22,,0,
FCE,MIA,19520604,26,,31,,21,,0,
FCE,MIA,19520605,26,,31,,22,,0,
FCE,MIA,19520606,27,,32,,22,,0,
FCE,MIA,19520607,27,,32,,23,,2.3,
FCE,MIA,19520608,28,,32,,23,,0,
FCE,MIA,19520609,29,,32,,26,,0,
FCE,MIA,19520610,30,,33,,27,,0,
FCE,MIA,19520611,29,,34,,24,,0,
FCE,MIA,19520612,29,,35,,24,,0,
FCE,MIA,19520613,29,,34,,24,,3,
FCE,MIA,19520614,29,,34,,23,,0,
FCE,MIA,19520615,28,,32,,23,,24.1,
FCE,MIA,19520616,28,,33,,23,,0,
FCE,MIA,19520617,29,,33,,25,,0,
FCE,MIA,19520618,29,,33,,24,,0.8,
FCE,MIA,19520619,28,,33,,23,,0,
FCE,MIA,19520620,28,,33,,23,,0,
FCE,MIA,19520621,30,,33,,27,,0,
FCE,MIA,19520622,28,,33,,23,,13.7,
FCE,MIA,19520623,28,,33,,23,,0,
FCE,MIA,19520624,30,,33,,26,,0,
FCE,MIA,19520625,29,,34,,24,,0,
FCE,MIA,19520626,29,,34,,23,,0,
FCE,MIA,19520627,28,,32,,24,,8.1,
FCE,MIA,19520628,28,,34,,23,,0,
FCE,MIA,19520629,29,,33,,25,,0,
FCE,MIA,19520630,29,,33,,24,,0,
FCE,MIA,19520701,29,,36,,23,,0,
FCE,MIA,19520702,28,,32,,24,,18.8,
FCE,MIA,19520703,26,,29,,22,,114.6,
FCE,MIA,19520704,27,,32,,23,,8.6,
FCE,MIA,19520705,27,,32,,22,,0,
FCE,MIA,19520706,28,,33,,24,,2,
FCE,MIA,19520707,28,,32,,23,,0.3,
FCE,MIA,19520708,29,,33,,26,,0,
FCE,MIA,19520709,29,,33,,26,,0,
FCE,MIA,19520710,28,,33,,24,,0,
FCE,MIA,19520711,30,,33,,26,,1.8,
FCE,MIA,19520712,29,,33,,26,,5.3,
FCE,MIA,19520713,28,,32,,24,,14,
FCE,MIA,19520714,29,,32,,26,,1.8,
FCE,MIA,19520715,29,,32,,27,,0,
FCE,MIA,19520716,29,,32,,26,,4.6,
FCE,MIA,19520717,26,,29,,23,,7.9,
FCE,MIA,19520718,30,,32,,27,,0,
FCE,MIA,19520719,30,,33,,27,,0,
FCE,MIA,19520720,29,,33,,24,,0,
FCE,MIA,19520721,28,,33,,23,,0,
FCE,MIA,19520722,29,,34,,25,,0,
FCE,MIA,19520723,29,,33,,24,,0,
FCE,MIA,19520724,29,,33,,25,,1,
FCE,MIA,19520725,29,,34,,24,,0,
FCE,MIA,19520726,28,,33,,23,,0,
FCE,MIA,19520727,29,,33,,24,,0,
FCE,MIA,19520728,28,,31,,26,,0.5,
FCE,MIA,19520729,28,,33,,24,,0,
FCE,MIA,19520730,28,,33,,24,,0.3,
FCE,MIA,19520731,29,,33,,24,,0,
FCE,MIA,19520801,28,,33,,24,,9.4,
FCE,MIA,19520802,27,,32,,23,,1,
FCE,MIA,19520803,28,,32,,23,,5.8,
FCE,MIA,19520804,26,,29,,23,,25.9,
FCE,MIA,19520805,28,,33,,22,,0,
FCE,MIA,19520806,29,,33,,25,,0,
FCE,MIA,19520807,29,,33,,25,,0,
FCE,MIA,19520808,29,,33,,24,,0,
FCE,MIA,19520809,29,,33,,24,,0,
FCE,MIA,19520810,29,,34,,23,,4.1,
FCE,MIA,19520811,28,,34,,23,,0,
FCE,MIA,19520812,28,,33,,24,,1.8,
FCE,MIA,19520813,30,,34,,26,,0,
FCE,MIA,19520814,30,,34,,26,,0,
FCE,MIA,19520815,29,,33,,24,,16.8,
FCE,MIA,19520816,28,,32,,24,,0,
FCE,MIA,19520817,28,,32,,23,,0.8,
FCE,MIA,19520818,28,,33,,23,,0,
FCE,MIA,19520819,29,,35,,23,,0,
FCE,MIA,19520820,29,,35,,23,,24.1,
FCE,MIA,19520821,29,,33,,25,,0,
FCE,MIA,19520822,28,,32,,24,,7.9,
FCE,MIA,19520823,29,,33,,24,,4.3,
FCE,MIA,19520824,29,,33,,24,,0.3,
FCE,MIA,19520825,28,,33,,23,,0,
FCE,MIA,19520826,28,,32,,23,,2,
FCE,MIA,19520827,28,,33,,23,,0,
FCE,MIA,19520828,29,,33,,25,,0,
FCE,MIA,19520829,29,,35,,24,,0,
FCE,MIA,19520830,29,,33,,24,,10.7,
FCE,MIA,19520831,29,,33,,24,,10.4,
FCE,MIA,19520901,30,,33,,26,,0,
FCE,MIA,19520902,30,,33,,27,,0,
FCE,MIA,19520903,30,,34,,26,,0,
FCE,MIA,19520904,29,,34,,24,,0,
FCE,MIA,19520905,29,,34,,24,,0,
FCE,MIA,19520906,29,,33,,24,,0.5,
FCE,MIA,19520907,28,,32,,24,,0.8,
FCE,MIA,19520908,27,,28,,26,,0.3,
FCE,MIA,19520909,27,,31,,23,,2.5,
FCE,MIA,19520910,27,,32,,22,,2.3,
FCE,MIA,19520911,26,,29,,23,,17.3,
FCE,MIA,19520912,29,,31,,27,,2,
FCE,MIA,19520913,30,,33,,27,,0,
FCE,MIA,19520914,28,,32,,24,,0.5,
FCE,MIA,19520915,28,,32,,23,,0,
FCE,MIA,19520916,27,,32,,23,,0,
FCE,MIA,19520917,28,,32,,24,,0,
FCE,MIA,19520918,26,,30,,22,,48.3,
FCE,MIA,19520919,28,,32,,23,,14,
FCE,MIA,19520920,27,,30,,23,,6.4,
FCE,MIA,19520921,29,,32,,27,,0,
FCE,MIA,19520922,28,,32,,25,,0,
FCE,MIA,19520923,28,,32,,24,,0,
FCE,MIA,19520924,28,,32,,24,,0,
FCE,MIA,19520925,28,,32,,24,,0.3,
FCE,MIA,19520926,29,,34,,24,,0.3,
FCE,MIA,19520927,28,,33,,24,,16,
FCE,MIA,19520928,29,,34,,23,,0,
FCE,MIA,19520929,29,,34,,25,,0,
FCE,MIA,19520930,29,,34,,24,,2.5,
FCE,MIA,19521001,27,,32,,23,,85.1,
FCE,MIA,19521002,26,,31,,22,,13,
FCE,MIA,19521003,26,,29,,23,,10.4,
FCE,MIA,19521004,25,,28,,23,,26.9,
FCE,MIA,19521005,26,,30,,23,,83.3,
FCE,MIA,19521006,26,,31,,22,,0,
FCE,MIA,19521007,26,,29,,23,,8.9,
FCE,MIA,19521008,28,,32,,24,,7.4,
FCE,MIA,19521009,27,,30,,23,,12.2,
FCE,MIA,19521010,26,,29,,22,,2,
FCE,MIA,19521011,26,,31,,22,,0.5,
FCE,MIA,19521012,25,,27,,23,,0.3,
FCE,MIA,19521013,26,,28,,23,,5.3,
FCE,MIA,19521014,27,,31,,23,,8.4,
FCE,MIA,19521015,27,,31,,24,,5.6,
FCE,MIA,19521016,27,,31,,22,,0,
FCE,MIA,19521017,27,,31,,24,,1.5,
FCE,MIA,19521018,27,,31,,23,,3,
FCE,MIA,19521019,27,,32,,23,,0.3,
FCE,MIA,19521020,27,,31,,23,,4.1,
FCE,MIA,19521021,25,,28,,23,,1.5,
FCE,MIA,19521022,25,,27,,23,,9.1,
FCE,MIA,19521023,25,,28,,23,,0.3,
FCE,MIA,19521024,24,,27,,22,,27.2,
FCE,MIA,19521025,25,,29,,22,,1.3,
FCE,MIA,19521026,25,,28,,22,,12.2,
FCE,MIA,19521027,24,,24,,23,,200.2,
FCE,MIA,19521028,25,,29,,22,,0,
FCE,MIA,19521029,20,,24,,16,,0,
FCE,MIA,19521030,21,,26,,15,,0,
FCE,MIA,19521031,24,,27,,22,,5.6,
FCE,MIA,19521101,26,,28,,24,,0,
FCE,MIA,19521102,26,,29,,22,,0,
FCE,MIA,19521103,26,,29,,22,,0,
FCE,MIA,19521104,25,,29,,21,,0,
FCE,MIA,19521105,23,,27,,18,,0,
FCE,MIA,19521106,23,,28,,17,,0,
FCE,MIA,19521107,23,,27,,19,,0,
FCE,MIA,19521108,22,,27,,17,,0,
FCE,MIA,19521109,24,,28,,21,,0,
FCE,MIA,19521110,26,,28,,23,,0,
FCE,MIA,19521111,26,,31,,21,,0,
FCE,MIA,19521112,25,,28,,22,,0,
FCE,MIA,19521113,23,,27,,20,,0,
FCE,MIA,19521114,24,,28,,19,,0.8,
FCE,MIA,19521115,24,,28,,21,,3.8,
FCE,MIA,19521116,23,,27,,18,,0,
FCE,MIA,19521117,23,,27,,19,,0,
FCE,MIA,19521118,25,,28,,22,,0,
FCE,MIA,19521119,25,,28,,22,,0,
FCE,MIA,19521120,22,,28,,16,,1,
FCE,MIA,19521121,16,,19,,13,,0,
FCE,MIA,19521122,15,,21,,10,,0,
FCE,MIA,19521123,18,,24,,12,,0,
FCE,MIA,19521124,21,,26,,16,,0,
FCE,MIA,19521125,24,,27,,21,,0,
FCE,MIA,19521126,22,,27,,17,,0,
FCE,MIA,19521127,22,,26,,17,,0,
FCE,MIA,19521128,22,,26,,18,,0,
FCE,MIA,19521129,21,,26,,17,,0,
FCE,MIA,19521130,23,,27,,18,,0.8,
FCE,MIA,19521201,21,,24,,18,,1,
FCE,MIA,19521202,21,,26,,16,,0,
FCE,MIA,19521203,21,,27,,16,,0,
FCE,MIA,19521204,22,,27,,17,,0,
FCE,MIA,19521205,21,,26,,17,,0,
FCE,MIA,19521206,20,,25,,16,,0,
FCE,MIA,19521207,20,,26,,14,,0,
FCE,MIA,19521208,23,,26,,19,,0,
FCE,MIA,19521209,22,,27,,17,,0,
FCE,MIA,19521210,23,,26,,21,,37.1,
FCE,MIA,19521211,16,,21,,10,,0,
FCE,MIA,19521212,15,,22,,8,,0,
FCE,MIA,19521213,16,,23,,9,,0,
FCE,MIA,19521214,19,,26,,12,,0,
FCE,MIA,19521215,13,,17,,8,,0,
FCE,MIA,19521216,11,,17,,6,,0,
FCE,MIA,19521217,14,,21,,8,,0,
FCE,MIA,19521218,17,,23,,11,,4.3,
FCE,MIA,19521219,20,,25,,14,,0,
FCE,MIA,19521220,21,,25,,16,,0,
FCE,MIA,19521221,20,,25,,16,,0,
FCE,MIA,19521222,17,,22,,12,,0,
FCE,MIA,19521223,18,,24,,11,,0,
FCE,MIA,19521224,19,,25,,14,,0,
FCE,MIA,19521225,21,,27,,16,,0,
FCE,MIA,19521226,21,,27,,16,,0,
FCE,MIA,19521227,21,,27,,16,,0,
FCE,MIA,19521228,20,,24,,16,,0,
FCE,MIA,19521229,18,,23,,13,,0.8,
FCE,MIA,19521230,23,,27,,18,,1.8,
FCE,MIA,19521231,23,,28,,18,,5.6,
FCE,MIA,19530101,17,,21,,13,,0,
FCE,MIA,19530102,18,,24,,12,,0,
FCE,MIA,19530103,18,,22,,14,,2.8,
FCE,MIA,19530104,12,,16,,8,,0,
FCE,MIA,19530105,15,,22,,7,,0,
FCE,MIA,19530106,18,,23,,12,,0,
FCE,MIA,19530107,22,,26,,18,,0,
FCE,MIA,19530108,22,,24,,19,,47,
FCE,MIA,19530109,22,,26,,18,,33,
FCE,MIA,19530110,19,,23,,16,,0,
FCE,MIA,19530111,17,,19,,14,,0.5,
FCE,MIA,19530112,14,,18,,10,,0,
FCE,MIA,19530113,16,,23,,9,,0,
FCE,MIA,19530114,21,,25,,16,,0,
FCE,MIA,19530115,22,,25,,19,,0,
FCE,MIA,19530116,23,,26,,19,,0,
FCE,MIA,19530117,24,,26,,22,,0,
FCE,MIA,19530118,24,,26,,21,,0,
FCE,MIA,19530119,24,,26,,21,,0,
FCE,MIA,19530120,24,,27,,21,,0,
FCE,MIA,19530121,25,,29,,21,,0,
FCE,MIA,19530122,23,,27,,18,,0,
FCE,MIA,19530123,24,,27,,22,,0,
FCE,MIA,19530124,21,,24,,17,,14,
FCE,MIA,19530125,15,,18,,11,,0,
FCE,MIA,19530126,17,,24,,9,,0,
FCE,MIA,19530127,19,,24,,14,,0,
FCE,MIA,19530128,22,,26,,18,,0,
FCE,MIA,19530129,21,,27,,16,,0,
FCE,MIA,19530130,18,,20,,15,,26.9,
FCE,MIA,19530131,21,,25,,16,,30.2,
FCE,MIA,19530201,22,,28,,16,,0,
FCE,MIA,19530202,22,,24,,19,,8.9,
FCE,MIA,19530203,22,,26,,17,,0.8,
FCE,MIA,19530204,19,,24,,14,,0,
FCE,MIA,19530205,19,,24,,14,,0,
FCE,MIA,19530206,22,,26,,19,,0,
FCE,MIA,19530207,23,,27,,20,,6.1,
FCE,MIA,19530208,20,,24,,16,,19.1,
FCE,MIA,19530209,19,,24,,13,,0,
FCE,MIA,19530210,22,,24,,19,,0,
FCE,MIA,19530211,22,,24,,20,,0,
FCE,MIA,19530212,24,,29,,20,,0,
FCE,MIA,19530213,23,,26,,19,,0,
FCE,MIA,19530214,21,,27,,15,,0,
FCE,MIA,19530215,20,,27,,13,,1.8,
FCE,MIA,19530216,16,,23,,9,,0,
FCE,MIA,19530217,18,,24,,13,,0,
FCE,MIA,19530218,18,,23,,13,,0,
FCE,MIA,19530219,23,,26,,20,,0,
FCE,MIA,19530220,25,,27,,23,,0,
FCE,MIA,19530221,25,,27,,23,,0,
FCE,MIA,19530222,25,,28,,23,,1.5,
FCE,MIA,19530223,24,,28,,21,,2.8,
FCE,MIA,19530224,23,,28,,18,,0,
FCE,MIA,19530225,23,,27,,18,,0,
FCE,MIA,19530226,24,,29,,18,,0,
FCE,MIA,19530227,23,,28,,18,,0,
FCE,MIA,19530228,23,,27,,18,,0.5,
FCE,MIA,19530301,23,,27,,18,,0,
FCE,MIA,19530302,24,,27,,21,,0,
FCE,MIA,19530303,25,,28,,22,,0,
FCE,MIA,19530304,26,,29,,23,,0,
FCE,MIA,19530305,25,,30,,20,,0,
FCE,MIA,19530306,25,,29,,21,,0,
FCE,MIA,19530307,25,,29,,20,,0,
FCE,MIA,19530308,24,,29,,19,,0,
FCE,MIA,19530309,22,,27,,17,,0,
FCE,MIA,19530310,24,,27,,22,,0,
FCE,MIA,19530311,24,,27,,22,,0.5,
FCE,MIA,19530312,25,,28,,23,,0,
FCE,MIA,19530313,26,,29,,23,,0,
FCE,MIA,19530314,24,,28,,21,,0,
FCE,MIA,19530315,25,,28,,22,,0,
FCE,MIA,19530316,26,,31,,21,,0,
FCE,MIA,19530317,26,,31,,20,,0,
FCE,MIA,19530318,25,,31,,19,,0,
FCE,MIA,19530319,24,,30,,19,,0,
FCE,MIA,19530320,24,,29,,19,,0,
FCE,MIA,19530321,26,,29,,22,,0,
FCE,MIA,19530322,25,,29,,22,,13,
FCE,MIA,19530323,25,,28,,21,,0,
FCE,MIA,19530324,26,,31,,22,,7.1,
FCE,MIA,19530325,24,,29,,18,,0,
FCE,MIA,19530326,19,,24,,13,,0,
FCE,MIA,19530327,17,,25,,9,,0,
FCE,MIA,19530328,22,,28,,15,,0,
FCE,MIA,19530329,20,,26,,14,,0,
FCE,MIA,19530330,18,,26,,11,,0,
FCE,MIA,19530331,20,,27,,14,,0,
FCE,MIA,19530401,21,,27,,15,,0,
FCE,MIA,19530402,23,,28,,18,,0,
FCE,MIA,19530403,24,,29,,20,,0.8,
FCE,MIA,19530404,24,,31,,18,,0,
FCE,MIA,19530405,23,,29,,17,,0,
FCE,MIA,19530406,24,,27,,21,,0,
FCE,MIA,19530407,28,,32,,23,,0,
FCE,MIA,19530408,28,,32,,24,,10.7,
FCE,MIA,19530409,26,,29,,23,,0,
FCE,MIA,19530410,27,,29,,24,,0,
FCE,MIA,19530411,28,,32,,24,,0,
FCE,MIA,19530412,28,,31,,25,,0,
FCE,MIA,19530413,24,,28,,21,,3.8,
FCE,MIA,19530414,21,,26,,15,,0,
FCE,MIA,19530415,24,,27,,21,,0,
FCE,MIA,19530416,23,,27,,18,,49.5,
FCE,MIA,19530417,21,,28,,14,,0,
FCE,MIA,19530418,26,,29,,23,,0,
FCE,MIA,19530419,28,,32,,23,,0,
