LTER_Site,Station,Date,Daily_AirTemp_Mean_C,Flag_Daily_AirTemp_Mean_C,Daily_AirTemp_AbsMax_C,Flag_Daily_AirTemp_AbsMax_C,Daily_AirTemp_AbsMin_C,Flag_Daily_AirTemp_AbsMin_C,Daily_Precip_Total_mm,Flag_Daily_Precip_Total_mm
FCE,Everglades,19420211,21,,28,,14,,0,
FCE,Everglades,19420212,19,,23,,14,,0,
FCE,Everglades,19420213,18,,24,,12,,0,
FCE,Everglades,19420214,18,,24,,12,,0,
FCE,Everglades,19420215,20,,28,,12,,0,
FCE,Everglades,19420216,21,,29,,12,,0,
FCE,Everglades,19420217,20,,28,,12,,0,
FCE,Everglades,19420218,21,,29,,13,,0,
FCE,Everglades,19420219,21,,30,,13,,0,
FCE,Everglades,19420220,16,,24,,7,,22.6,
FCE,Everglades,19420221,18,,27,,9,,0,
FCE,Everglades,19420222,19,,27,,11,,0,
FCE,Everglades,19420223,19,,27,,12,,25.7,
FCE,Everglades,19420224,18,,26,,10,,0,
FCE,Everglades,19420225,15,,23,,7,,0,
FCE,Everglades,19420226,18,,24,,11,,0,
FCE,Everglades,19420227,16,,21,,11,,0,
FCE,Everglades,19420228,12,,19,,5,,0,
FCE,Everglades,19420301,16,,22,,9,,0,
FCE,Everglades,19420302,15,,24,,6,,29,
FCE,Everglades,19420303,15,,18,,12,,0,
FCE,Everglades,19420304,19,,26,,12,,0,
FCE,Everglades,19420305,19,,26,,12,,0,
FCE,Everglades,19420306,20,,27,,13,,0,
FCE,Everglades,19420307,19,,26,,13,,0,
FCE,Everglades,19420308,19,,27,,12,,0,
FCE,Everglades,19420309,19,,26,,12,,0,
FCE,Everglades,19420310,15,,24,,6,,0,
FCE,Everglades,19420311,18,,26,,9,,0,
FCE,Everglades,19420312,21,,28,,13,,0,
FCE,Everglades,19420313,21,,29,,12,,0,
FCE,Everglades,19420314,21,,28,,13,,0,
FCE,Everglades,19420315,23,,30,,16,,0,
FCE,Everglades,19420316,23,,31,,16,,0,
FCE,Everglades,19420317,24,,31,,17,,0,
FCE,Everglades,19420318,22,,28,,15,,0,
FCE,Everglades,19420319,22,,29,,14,,0,
FCE,Everglades,19420320,23,,30,,15,,0,
FCE,Everglades,19420321,22,,30,,14,,0,
FCE,Everglades,19420322,22,,30,,14,,0,
FCE,Everglades,19420323,23,,31,,14,,0,
FCE,Everglades,19420324,22,,30,,13,,0,
FCE,Everglades,19420325,22,,31,,14,,0,
FCE,Everglades,19420326,22,,30,,13,,0,
FCE,Everglades,19420327,22,,30,,14,,0,
FCE,Everglades,19420328,22,,31,,13,,15.7,
FCE,Everglades,19420329,22,,30,,14,,0,
FCE,Everglades,19420330,23,,31,,14,,0,
FCE,Everglades,19420331,23,,31,,14,,0,
FCE,Everglades,19420401,22,,30,,13,,0,
FCE,Everglades,19420402,19,,29,,9,,0,
FCE,Everglades,19420403,21,,29,,12,,0,
FCE,Everglades,19420404,22,,31,,13,,0,
FCE,Everglades,19420405,22,,31,,13,,0,
FCE,Everglades,19420406,22,,31,,14,,0,
FCE,Everglades,19420407,22,,31,,14,,0,
FCE,Everglades,19420408,22,,31,,13,,0,
FCE,Everglades,19420409,22,,31,,13,,0,
FCE,Everglades,19420410,22,,31,,13,,0,
FCE,Everglades,19420411,22,,31,,13,,0,
FCE,Everglades,19420412,22,,31,,13,,0,
FCE,Everglades,19420413,22,,31,,13,,0,
FCE,Everglades,19420414,23,,32,,13,,0,
FCE,Everglades,19420415,23,,32,,14,,0,
FCE,Everglades,19420416,22,,31,,13,,0,
FCE,Everglades,19420417,22,,31,,13,,0,
FCE,Everglades,19420418,22,,31,,13,,10.7,
FCE,Everglades,19420419,22,,31,,13,,0,
FCE,Everglades,19420420,23,,32,,13,,0,
FCE,Everglades,19420421,23,,32,,14,,0,
FCE,Everglades,19420422,22,,31,,13,,7.1,
FCE,Everglades,19420423,23,,32,,14,,0,
FCE,Everglades,19420424,23,,32,,14,,0,
FCE,Everglades,19420425,23,,32,,13,,0,
FCE,Everglades,19420426,22,,31,,13,,0,
FCE,Everglades,19420427,23,,31,,14,,0,
FCE,Everglades,19420428,23,,32,,14,,0,
FCE,Everglades,19420429,22,,31,,13,,0,
FCE,Everglades,19420430,23,,32,,13,,0,
FCE,Everglades,19420501,23,,32,,14,,0,
FCE,Everglades,19420502,23,,32,,14,,0,
FCE,Everglades,19420503,23,,32,,14,,0,
FCE,Everglades,19420504,24,,33,,14,,0,
FCE,Everglades,19420505,23,,32,,14,,0,
FCE,Everglades,19420506,23,,32,,14,,0,
FCE,Everglades,19420507,23,,32,,14,,0,
FCE,Everglades,19420508,23,,32,,14,,0,
FCE,Everglades,19420509,23,,32,,14,,0,
FCE,Everglades,19420510,24,,32,,15,,0,
FCE,Everglades,19420511,23,,32,,14,,0,
FCE,Everglades,19420512,23,,32,,14,,26.4,
FCE,Everglades,19420513,23,,32,,14,,0,
FCE,Everglades,19420514,24,,33,,15,,0,
FCE,Everglades,19420515,24,,33,,16,,0,
FCE,Everglades,19420516,25,,33,,17,,0,
FCE,Everglades,19420517,24,,32,,17,,19.1,
FCE,Everglades,19420518,25,,33,,17,,0,
FCE,Everglades,19420519,25,,33,,17,,0,
FCE,Everglades,19420520,25,,33,,18,,0,
FCE,Everglades,19420521,26,,33,,18,,0,
FCE,Everglades,19420522,25,,33,,17,,27.7,
FCE,Everglades,19420523,25,,33,,17,,0,
FCE,Everglades,19420524,26,,33,,18,,0,
FCE,Everglades,19420525,26,,33,,18,,0,
FCE,Everglades,19420526,25,,33,,18,,0,
FCE,Everglades,19420527,26,,33,,18,,0,
FCE,Everglades,19420528,25,,33,,18,,0,
FCE,Everglades,19420529,26,,33,,18,,0,
FCE,Everglades,19420530,27,,33,,20,,0,
FCE,Everglades,19420531,27,,33,,20,,0,
FCE,Everglades,19420601,27,,33,,20,,0,
FCE,Everglades,19420602,26,,33,,19,,54.9,
FCE,Everglades,19420603,27,,33,,20,,54.6,
FCE,Everglades,19420604,27,,33,,21,,0,
FCE,Everglades,19420605,27,,33,,21,,0,
FCE,Everglades,19420606,27,,33,,21,,0,
FCE,Everglades,19420607,27,,33,,22,,25.9,
FCE,Everglades,19420608,27,,33,,21,,52.8,
FCE,Everglades,19420609,27,,33,,21,,31,
FCE,Everglades,19420610,27,,33,,21,,27.9,
FCE,Everglades,19420611,28,,33,,22,,0,
FCE,Everglades,19420612,28,,32,,23,,21.6,
FCE,Everglades,19420613,28,,33,,23,,0,
FCE,Everglades,19420614,28,,34,,23,,0,
FCE,Everglades,19420615,29,,35,,23,,0,
FCE,Everglades,19420616,28,,34,,22,,0,
FCE,Everglades,19420617,28,,34,,21,,10.9,
FCE,Everglades,19420618,28,,34,,22,,0,
FCE,Everglades,19420619,28,,33,,23,,3.8,
FCE,Everglades,19420620,28,,33,,23,,3.6,
FCE,Everglades,19420621,28,,32,,23,,5.6,
FCE,Everglades,19420622,27,,31,,23,,0,
FCE,Everglades,19420623,28,,32,,23,,0,
FCE,Everglades,19420624,28,,33,,23,,0,
FCE,Everglades,19420625,29,,34,,23,,0,
FCE,Everglades,19420626,28,,33,,23,,0,
FCE,Everglades,19420627,28,,34,,23,,0,
FCE,Everglades,19420628,28,,33,,23,,0,
FCE,Everglades,19420629,28,,33,,23,,18.3,
FCE,Everglades,19420630,28,,33,,23,,0,
FCE,Everglades,19420701,29,,34,,24,,0,
FCE,Everglades,19420702,30,,34,,25,,0,
FCE,Everglades,19420703,29,,34,,24,,0,
FCE,Everglades,19420704,30,,35,,26,,0,
FCE,Everglades,19420705,30,,34,,25,,0,
FCE,Everglades,19420706,29,,34,,24,,0,
FCE,Everglades,19420707,30,,35,,25,,0,
FCE,Everglades,19420708,29,,34,,24,,0,
FCE,Everglades,19420709,29,,34,,24,,0,
FCE,Everglades,19420710,31,,36,,26,,0,
FCE,Everglades,19420711,29,,34,,24,,0,
FCE,Everglades,19420712,30,,35,,25,,36.3,
FCE,Everglades,19420713,29,,34,,23,,10.7,
FCE,Everglades,19420714,28,,33,,23,,0,
FCE,Everglades,19420715,28,,33,,23,,0,
FCE,Everglades,19420716,29,,34,,24,,15.7,
FCE,Everglades,19420717,30,,35,,24,,0,
FCE,Everglades,19420718,29,,34,,24,,0,
FCE,Everglades,19420719,29,,34,,24,,0,
FCE,Everglades,19420720,28,,33,,23,,19.8,
FCE,Everglades,19420721,31,,36,,27,,0,
FCE,Everglades,19420722,30,,35,,26,,57.2,
FCE,Everglades,19420723,29,,34,,24,,0,
FCE,Everglades,19420724,29,,34,,23,,6.1,
FCE,Everglades,19420725,26,,29,,22,,0,
FCE,Everglades,19420726,28,,33,,23,,0,
FCE,Everglades,19420727,30,,35,,24,,0,
FCE,Everglades,19420728,30,,35,,24,,0,
FCE,Everglades,19420729,30,,36,,25,,0,
FCE,Everglades,19420730,30,,36,,24,,0,
FCE,Everglades,19420731,31,,36,,26,,0,
FCE,Everglades,19420801,29,,35,,23,,0,
FCE,Everglades,19420802,29,,34,,23,,0,
FCE,Everglades,19420803,29,,35,,24,,0,
FCE,Everglades,19420804,28,,34,,22,,0,
FCE,Everglades,19420805,28,,34,,22,,0,
FCE,Everglades,19420806,28,,34,,22,,0,
FCE,Everglades,19420807,29,,34,,23,,0,
FCE,Everglades,19420808,28,,34,,22,,0,
FCE,Everglades,19420809,28,,33,,22,,0,
FCE,Everglades,19420810,26,,32,,21,,0,
FCE,Everglades,19420811,27,,33,,22,,0,
FCE,Everglades,19420812,28,,33,,23,,0,
FCE,Everglades,19420813,26,,32,,21,,0,
FCE,Everglades,19420814,28,,34,,22,,0,
FCE,Everglades,19420815,26,,32,,21,,0,
FCE,Everglades,19420816,26,,31,,20,,0,
FCE,Everglades,19420817,25,,31,,20,,0,
FCE,Everglades,19420818,27,,32,,21,,0,
FCE,Everglades,19420819,28,,34,,22,,0,
FCE,Everglades,19420820,28,,33,,22,,0,
FCE,Everglades,19420821,27,,33,,21,,20.1,
FCE,Everglades,19420822,27,,33,,22,,0,
FCE,Everglades,19420823,28,,34,,22,,6.9,
FCE,Everglades,19420824,28,,34,,22,,0,
FCE,Everglades,19420825,29,,34,,23,,0,
FCE,Everglades,19420826,27,,32,,21,,0,
FCE,Everglades,19420827,26,,32,,21,,31.5,
FCE,Everglades,19420828,27,,32,,21,,10.7,
FCE,Everglades,19420829,26,,32,,21,,0,
FCE,Everglades,19420830,26,,32,,20,,25.9,
FCE,Everglades,19420831,27,,32,,21,,0,
FCE,Everglades,19420901,26,,32,,21,,0,
FCE,Everglades,19420902,26,,32,,21,,0,
FCE,Everglades,19420903,23,,29,,18,,19.3,
FCE,Everglades,19420904,26,,32,,20,,0,
FCE,Everglades,19420905,26,,32,,21,,0,
FCE,Everglades,19420906,27,,34,,20,,0,
FCE,Everglades,19420907,28,,35,,21,,0,
FCE,Everglades,19420908,28,,36,,19,,0,
FCE,Everglades,19420909,28,,34,,21,,0,
FCE,Everglades,19420910,26,,32,,19,,7.4,
FCE,Everglades,19420911,27,,34,,21,,0,
FCE,Everglades,19420912,28,,34,,21,,0,
FCE,Everglades,19420913,28,,34,,22,,0,
FCE,Everglades,19420914,29,,34,,23,,0,
FCE,Everglades,19420915,29,,34,,24,,5.1,
FCE,Everglades,19420916,29,,34,,24,,5.6,
FCE,Everglades,19420917,29,,34,,24,,12.2,
FCE,Everglades,19420918,30,,35,,24,,1,
FCE,Everglades,19420919,29,,35,,24,,0,
FCE,Everglades,19420920,30,,36,,24,,0.5,
FCE,Everglades,19420921,29,,35,,24,,1.8,
FCE,Everglades,19420922,30,,36,,23,,2,
FCE,Everglades,19420923,29,,34,,24,,0,
FCE,Everglades,19420924,29,,34,,25,,0,
FCE,Everglades,19420925,28,,33,,23,,12.2,
FCE,Everglades,19420926,27,,29,,24,,0,
FCE,Everglades,19420927,29,,33,,25,,0,
FCE,Everglades,19420928,28,,31,,24,,1.5,
FCE,Everglades,19420929,28,,31,,24,,0,
FCE,Everglades,19420930,27,,30,,24,,0,
FCE,Everglades,19421001,23,,26,,21,,0,
FCE,Everglades,19421002,26,,31,,22,,0,
FCE,Everglades,19421003,26,,31,,21,,0,
FCE,Everglades,19421004,25,,31,,19,,0,
FCE,Everglades,19421005,26,,31,,20,,0,
FCE,Everglades,19421006,25,,31,,19,,0,
FCE,Everglades,19421007,25,,31,,20,,4.3,
FCE,Everglades,19421008,25,,29,,21,,0,
FCE,Everglades,19421009,25,,29,,21,,0,
FCE,Everglades,19421010,25,,30,,19,,0,
FCE,Everglades,19421011,24,,30,,18,,0,
FCE,Everglades,19421012,23,,30,,17,,0,
FCE,Everglades,19421013,24,,29,,19,,0,
FCE,Everglades,19421014,24,,29,,19,,0,
FCE,Everglades,19421015,24,,29,,18,,0,
FCE,Everglades,19421016,24,,28,,21,,0,
FCE,Everglades,19421017,25,,29,,22,,0,
FCE,Everglades,19421018,26,,30,,22,,0,
FCE,Everglades,19421019,26,,31,,22,,0,
FCE,Everglades,19421020,26,,31,,21,,0,
FCE,Everglades,19421021,26,,31,,21,,0,
FCE,Everglades,19421022,25,,29,,21,,0,
FCE,Everglades,19421023,25,,29,,22,,0,
FCE,Everglades,19421024,27,,32,,22,,3.8,
FCE,Everglades,19421025,27,,33,,22,,0,
FCE,Everglades,19421026,27,,33,,21,,0,
FCE,Everglades,19421027,25,,28,,21,,0,
FCE,Everglades,19421028,23,,29,,16,,0,
FCE,Everglades,19421029,24,,29,,19,,0,
FCE,Everglades,19421030,23,,28,,18,,0,
FCE,Everglades,19421031,23,,28,,18,,0,
FCE,Everglades,19421101,24,,31,,18,,0,
FCE,Everglades,19421102,25,,32,,19,,0,
FCE,Everglades,19421103,24,,31,,17,,0,
FCE,Everglades,19421104,24,,32,,17,,2,
FCE,Everglades,19421105,24,,31,,17,,0,
FCE,Everglades,19421106,26,,31,,21,,3,
FCE,Everglades,19421107,26,,32,,21,,0,
FCE,Everglades,19421108,26,,31,,21,,9.9,
FCE,Everglades,19421109,25,,30,,20,,0,
FCE,Everglades,19421110,27,,33,,20,,0,
FCE,Everglades,19421111,26,,31,,20,,0,
FCE,Everglades,19421112,21,,28,,14,,5.6,
FCE,Everglades,19421113,19,,27,,12,,0,
FCE,Everglades,19421114,18,,27,,9,,0,
FCE,Everglades,19421115,21,,29,,14,,0,
FCE,Everglades,19421116,22,,29,,15,,0,
FCE,Everglades,19421117,21,,27,,14,,0,
FCE,Everglades,19421118,22,,26,,18,,0,
FCE,Everglades,19421119,22,,28,,16,,0,
FCE,Everglades,19421120,23,,31,,16,,0,
FCE,Everglades,19421121,23,,30,,17,,0,
FCE,Everglades,19421122,24,,30,,19,,0,
FCE,Everglades,19421123,25,,32,,18,,0,
FCE,Everglades,19421124,23,,28,,19,,13.7,
FCE,Everglades,19421125,20,,26,,14,,0,
FCE,Everglades,19421126,21,,28,,13,,0,
FCE,Everglades,19421127,20,,27,,13,,0,
FCE,Everglades,19421128,19,,28,,9,,0,
FCE,Everglades,19421129,21,,29,,13,,0,
FCE,Everglades,19421130,22,,28,,16,,0,
FCE,Everglades,19421201,23,,28,,17,,0,
FCE,Everglades,19421202,21,,28,,14,,0,
FCE,Everglades,19421203,18,,28,,8,,0,
FCE,Everglades,19421204,21,,29,,13,,0,
FCE,Everglades,19421205,21,,28,,14,,0,
FCE,Everglades,19421206,24,,29,,18,,0,
FCE,Everglades,19421207,25,,30,,19,,0,
FCE,Everglades,19421208,24,,27,,21,,0,
FCE,Everglades,19421209,26,,32,,20,,0,
FCE,Everglades,19421210,24,,28,,19,,0,
FCE,Everglades,19421211,24,,29,,19,,0,
FCE,Everglades,19421212,25,,28,,22,,11.2,
FCE,Everglades,19421213,19,,26,,12,,0,
FCE,Everglades,19421214,19,,28,,9,,0,
FCE,Everglades,19421215,18,,27,,8,,0,
FCE,Everglades,19421216,18,,28,,8,,0,
FCE,Everglades,19421217,19,,27,,11,,0,
FCE,Everglades,19421218,14,,25,,4,,0,
FCE,Everglades,19421219,17,,27,,8,,0,
FCE,Everglades,19421220,21,,28,,13,,0,
FCE,Everglades,19421221,20,,27,,13,,0,
FCE,Everglades,19421222,22,,28,,16,,0,
FCE,Everglades,19421223,22,,27,,17,,0,
FCE,Everglades,19421224,24,,30,,18,,0,
FCE,Everglades,19421225,24,,31,,17,,0,
FCE,Everglades,19421226,25,,31,,19,,0,
FCE,Everglades,19421227,25,,30,,19,,0,
FCE,Everglades,19421228,25,,29,,20,,0,
FCE,Everglades,19421229,23,,27,,19,,7.9,
FCE,Everglades,19421230,21,,26,,16,,0,
FCE,Everglades,19421231,18,,26,,10,,0,
FCE,Everglades,19430101,20,,27,,13,,0,
FCE,Everglades,19430102,19,,28,,11,,0,
FCE,Everglades,19430103,21,,30,,13,,0,
FCE,Everglades,19430104,22,,30,,14,,0,
FCE,Everglades,19430105,17,,26,,9,,0,
FCE,Everglades,19430106,17,,26,,8,,0,
FCE,Everglades,19430107,19,,25,,13,,0,
FCE,Everglades,19430108,23,,28,,17,,0,
FCE,Everglades,19430109,21,,24,,18,,0,
FCE,Everglades,19430110,17,,24,,9,,0,
FCE,Everglades,19430111,15,,22,,7,,0,
FCE,Everglades,19430112,17,,26,,9,,0,
FCE,Everglades,19430113,18,,26,,10,,0,
FCE,Everglades,19430114,21,,28,,14,,0,
FCE,Everglades,19430115,20,,28,,12,,0,
FCE,Everglades,19430116,24,,30,,17,,0,
FCE,Everglades,19430117,23,,29,,17,,0,
FCE,Everglades,19430118,23,,28,,18,,1,
FCE,Everglades,19430119,25,,30,,19,,0,
FCE,Everglades,19430120,21,,27,,14,,0,
FCE,Everglades,19430121,22,,29,,14,,0,
FCE,Everglades,19430122,23,,29,,16,,0,
FCE,Everglades,19430123,21,,27,,14,,0,
FCE,Everglades,19430124,21,,28,,14,,0,
FCE,Everglades,19430125,22,,30,,14,,0,
FCE,Everglades,19430126,22,,29,,16,,0,
FCE,Everglades,19430127,23,,29,,17,,0,
FCE,Everglades,19430128,23,,28,,18,,50,
FCE,Everglades,19430129,21,,28,,15,,0.8,
FCE,Everglades,19430130,21,,26,,17,,0,
FCE,Everglades,19430131,22,,27,,16,,0,
FCE,Everglades,19430201,21,,28,,14,,0,
FCE,Everglades,19430202,20,,27,,13,,0,
FCE,Everglades,19430203,21,,29,,13,,0,
FCE,Everglades,19430204,21,,28,,15,,0,
FCE,Everglades,19430205,22,,29,,15,,0,
FCE,Everglades,19430206,22,,29,,15,,0,
FCE,Everglades,19430207,18,,26,,9,,0,
FCE,Everglades,19430208,16,,26,,6,,0,
FCE,Everglades,19430209,18,,27,,9,,0,
FCE,Everglades,19430210,20,,28,,12,,0,
FCE,Everglades,19430211,21,,28,,15,,0,
FCE,Everglades,19430212,20,,23,,18,,0,
FCE,Everglades,19430213,15,,24,,7,,0,
FCE,Everglades,19430214,13,,20,,5,,0,
FCE,Everglades,19430215,11,,20,,3,,0,
FCE,Everglades,19430216,11,,21,,1,,0,
FCE,Everglades,19430217,14,,24,,4,,0,
FCE,Everglades,19430218,17,,24,,9,,0,
FCE,Everglades,19430219,18,,26,,9,,0,
FCE,Everglades,19430220,19,,28,,11,,0,
FCE,Everglades,19430221,19,,27,,12,,0,
FCE,Everglades,19430222,18,,26,,10,,0,
FCE,Everglades,19430223,19,,26,,13,,32,
FCE,Everglades,19430224,20,,28,,12,,0,
FCE,Everglades,19430225,21,,29,,12,,0,
FCE,Everglades,19430226,19,,26,,12,,0,
FCE,Everglades,19430227,16,,23,,9,,0,
FCE,Everglades,19430228,16,,26,,6,,0,
FCE,Everglades,19430301,16,,27,,6,,0,
FCE,Everglades,19430302,22,,28,,16,,0,
FCE,Everglades,19430303,22,,26,,18,,0,
FCE,Everglades,19430304,14,,24,,4,,0,
FCE,Everglades,19430305,19,,28,,9,,0,
FCE,Everglades,19430306,22,,27,,16,,0,
FCE,Everglades,19430307,21,,27,,15,,0,
FCE,Everglades,19430308,20,,28,,12,,0,
FCE,Everglades,19430309,22,,30,,14,,0,
FCE,Everglades,19430310,22,,30,,14,,0,
FCE,Everglades,19430311,22,,30,,14,,0,
FCE,Everglades,19430312,22,,29,,15,,0,
FCE,Everglades,19430313,22,,30,,14,,0,
FCE,Everglades,19430314,23,,30,,15,,0,
FCE,Everglades,19430315,23,,31,,14,,0,
FCE,Everglades,19430316,23,,31,,16,,0,
FCE,Everglades,19430317,24,,31,,17,,0,
FCE,Everglades,19430318,24,,31,,18,,0,
FCE,Everglades,19430319,25,,30,,19,,8.1,
FCE,Everglades,19430320,25,,31,,19,,0,
FCE,Everglades,19430321,24,,29,,18,,3.6,
FCE,Everglades,19430322,21,,27,,16,,0,
FCE,Everglades,19430323,16,,23,,8,,0,
FCE,Everglades,19430324,17,,26,,8,,0,
FCE,Everglades,19430325,20,,28,,12,,0,
FCE,Everglades,19430326,21,,28,,15,,0,
FCE,Everglades,19430327,23,,26,,19,,5.3,
FCE,Everglades,19430328,22,,27,,17,,0,
FCE,Everglades,19430329,21,,29,,14,,0,
FCE,Everglades,19430330,21,,28,,15,,0,
FCE,Everglades,19430331,21,,29,,14,,0,
FCE,Everglades,19430401,21,,28,,14,,12.4,
FCE,Everglades,19430402,23,,30,,16,,0,
FCE,Everglades,19430403,23,,31,,15,,0,
FCE,Everglades,19430404,20,,29,,11,,0,
FCE,Everglades,19430405,21,,30,,11,,0,
FCE,Everglades,19430406,19,,27,,11,,0,
FCE,Everglades,19430407,23,,29,,16,,0,
FCE,Everglades,19430408,24,,31,,17,,0,
FCE,Everglades,19430409,24,,31,,18,,2.3,
FCE,Everglades,19430410,24,,30,,18,,0,
FCE,Everglades,19430411,26,,32,,19,,0,
FCE,Everglades,19430412,24,,30,,19,,0,
FCE,Everglades,19430413,28,,31,,24,,0,
FCE,Everglades,19430414,24,,28,,21,,4.8,
FCE,Everglades,19430415,20,,27,,13,,0,
FCE,Everglades,19430416,19,,28,,11,,0,
FCE,Everglades,19430417,23,,31,,16,,0,
FCE,Everglades,19430418,23,,29,,17,,0,
FCE,Everglades,19430419,23,,29,,18,,75.4,
FCE,Everglades,19430420,25,,29,,21,,0,
FCE,Everglades,19430421,22,,29,,14,,0,
FCE,Everglades,19430422,21,,30,,12,,0,
FCE,Everglades,19430423,22,,26,,18,,3,
FCE,Everglades,19430424,22,,28,,16,,0,
FCE,Everglades,19430425,23,,30,,15,,0,
FCE,Everglades,19430426,22,,31,,14,,0,
FCE,Everglades,19430427,25,,32,,17,,0,
FCE,Everglades,19430428,24,,32,,17,,0,
FCE,Everglades,19430429,25,,32,,18,,0,
FCE,Everglades,19430430,24,,32,,16,,0,
FCE,Everglades,19430501,25,,32,,18,,0,
FCE,Everglades,19430502,24,,32,,15,,13.7,
FCE,Everglades,19430503,24,,33,,14,,0,
FCE,Everglades,19430504,26,,33,,19,,0,
FCE,Everglades,19430505,26,,33,,19,,0,
FCE,Everglades,19430506,24,,32,,17,,0,
FCE,Everglades,19430507,25,,32,,18,,0,
FCE,Everglades,19430508,26,,32,,19,,9.4,
FCE,Everglades,19430509,26,,33,,19,,0,
FCE,Everglades,19430510,26,,33,,19,,0,
FCE,Everglades,19430511,26,,32,,21,,0,
FCE,Everglades,19430512,27,,31,,23,,5.3,
FCE,Everglades,19430513,27,,32,,22,,0,
FCE,Everglades,19430514,26,,34,,19,,0,
FCE,Everglades,19430515,27,,33,,21,,0,
FCE,Everglades,19430516,27,,34,,19,,0,
FCE,Everglades,19430517,26,,32,,19,,11.9,
FCE,Everglades,19430518,27,,32,,22,,7.9,
FCE,Everglades,19430519,26,,32,,19,,0,
FCE,Everglades,19430520,26,,31,,21,,5.3,
FCE,Everglades,19430521,27,,33,,21,,3.8,
FCE,Everglades,19430522,26,,33,,20,,9.1,
FCE,Everglades,19430523,27,,33,,21,,1,
FCE,Everglades,19430524,27,,34,,21,,0,
FCE,Everglades,19430525,27,,31,,22,,0,
FCE,Everglades,19430526,27,,32,,22,,0,
FCE,Everglades,19430527,28,,34,,22,,0,
FCE,Everglades,19430528,28,,33,,22,,5.3,
FCE,Everglades,19430529,28,,33,,22,,0,
FCE,Everglades,19430530,28,,34,,21,,0,
FCE,Everglades,19430531,28,,34,,22,,0,
FCE,Everglades,19430601,28,,34,,22,,1,
FCE,Everglades,19430602,28,,34,,22,,0,
FCE,Everglades,19430603,28,,34,,22,,0,
FCE,Everglades,19430604,29,,34,,23,,7.6,
FCE,Everglades,19430605,28,,34,,22,,0,
FCE,Everglades,19430606,28,,35,,22,,46.5,
FCE,Everglades,19430607,27,,32,,21,,2.3,
FCE,Everglades,19430608,28,,33,,22,,0,
FCE,Everglades,19430609,27,,32,,22,,11.4,
FCE,Everglades,19430610,28,,33,,22,,1.8,
FCE,Everglades,19430611,28,,33,,22,,1.3,
FCE,Everglades,19430612,28,,33,,22,,7.1,
FCE,Everglades,19430613,28,,34,,21,,3.8,
FCE,Everglades,19430614,28,,34,,22,,0,
FCE,Everglades,19430615,28,,35,,22,,9.9,
FCE,Everglades,19430616,29,,35,,23,,0,
FCE,Everglades,19430617,28,,33,,23,,8.6,
FCE,Everglades,19430618,28,,34,,22,,3.3,
FCE,Everglades,19430619,29,,34,,23,,3,
FCE,Everglades,19430620,28,,33,,23,,1,
FCE,Everglades,19430621,27,,32,,23,,24.9,
FCE,Everglades,19430622,26,,30,,23,,17.5,
FCE,Everglades,19430623,27,,32,,21,,3.8,
FCE,Everglades,19430624,26,,31,,22,,27.2,
FCE,Everglades,19430625,26,,29,,23,,11.4,
FCE,Everglades,19430626,27,,30,,23,,15,
FCE,Everglades,19430627,26,,30,,23,,0,
FCE,Everglades,19430628,26,,31,,22,,43.2,
FCE,Everglades,19430629,26,,31,,21,,0.8,
FCE,Everglades,19430630,27,,32,,22,,2,
FCE,Everglades,19430701,28,,32,,23,,0,
FCE,Everglades,19430702,28,,34,,22,,27.2,
FCE,Everglades,19430703,29,,34,,23,,0,
FCE,Everglades,19430704,28,,34,,23,,10.7,
FCE,Everglades,19430705,27,,31,,23,,3.8,
FCE,Everglades,19430706,28,,33,,23,,0,
FCE,Everglades,19430707,29,,33,,24,,4.6,
FCE,Everglades,19430708,28,,33,,23,,9.7,
FCE,Everglades,19430709,28,,32,,23,,0,
FCE,Everglades,19430710,28,,33,,24,,1.5,
FCE,Everglades,19430711,28,,32,,24,,13.2,
FCE,Everglades,19430712,28,,33,,23,,16.3,
FCE,Everglades,19430713,28,,33,,23,,2,
FCE,Everglades,19430714,28,,33,,24,,15.5,
FCE,Everglades,19430715,28,,32,,23,,0,
FCE,Everglades,19430716,28,,33,,23,,2.3,
FCE,Everglades,19430717,28,,33,,23,,0,
FCE,Everglades,19430718,29,,34,,23,,2,
FCE,Everglades,19430719,28,,32,,23,,0,
FCE,Everglades,19430720,29,,33,,24,,0,
FCE,Everglades,19430721,30,,34,,25,,1.8,
FCE,Everglades,19430722,29,,33,,26,,4.8,
FCE,Everglades,19430723,27,,30,,23,,2,
FCE,Everglades,19430724,28,,33,,23,,1.8,
FCE,Everglades,19430725,28,,32,,23,,10.4,
FCE,Everglades,19430726,28,,33,,23,,1,
FCE,Everglades,19430727,28,,33,,23,,10.7,
FCE,Everglades,19430728,28,,32,,23,,0,
FCE,Everglades,19430729,29,,34,,23,,0,
FCE,Everglades,19430730,29,,35,,24,,0,
FCE,Everglades,19430731,29,,34,,23,,5.8,
FCE,Everglades,19430801,29,,34,,23,,0,
FCE,Everglades,19430802,29,,34,,23,,0,
FCE,Everglades,19430803,29,,34,,23,,13,
FCE,Everglades,19430804,29,,34,,23,,0,
FCE,Everglades,19430805,28,,33,,23,,0.5,
FCE,Everglades,19430806,29,,35,,23,,0,
FCE,Everglades,19430807,29,,34,,24,,0,
FCE,Everglades,19430808,29,,34,,23,,0,
FCE,Everglades,19430809,29,,34,,24,,0,
