LTER_Site,Station,Date,Daily_AirTemp_Mean_C,Flag_Daily_AirTemp_Mean_C,Daily_AirTemp_AbsMax_C,Flag_Daily_AirTemp_AbsMax_C,Daily_AirTemp_AbsMin_C,Flag_Daily_AirTemp_AbsMin_C,Daily_Precip_Total_mm,Flag_Daily_Precip_Total_mm
FCE,FlamingoRS,19570425,24,,29,,19,,0.00,
FCE,FlamingoRS,19570426,25,,30,,20,,1.00,
FCE,FlamingoRS,19570427,24,,29,,19,,0.00,
FCE,FlamingoRS,19570428,24,,28,,19,,16.50,
FCE,FlamingoRS,19570429,24,,28,,20,,5.60,
FCE,FlamingoRS,19570430,24,,29,,19,,1.30,
FCE,FlamingoRS,19570501,25,,30,,21,,2.50,
FCE,FlamingoRS,19570502,25,,31,,20,,6.40,
FCE,FlamingoRS,19570503,25,,31,,19,,0.00,
FCE,FlamingoRS,19570504,25,,29,,20,,10.90,
FCE,FlamingoRS,19570505,24,,29,,19,,14.20,
FCE,FlamingoRS,19570506,25,,29,,21,,0.00,
FCE,FlamingoRS,19570507,26,,30,,21,,0.00,
FCE,FlamingoRS,19570508,24,,28,,21,,0.00,
FCE,FlamingoRS,19570509,25,,30,,21,,0.00,
FCE,FlamingoRS,19570510,25,,29,,21,,0.00,
FCE,FlamingoRS,19570511,26,,30,,22,,6.10,
FCE,FlamingoRS,19570512,25,,30,,20,,49.30,
FCE,FlamingoRS,19570513,26,,31,,22,,0.00,
FCE,FlamingoRS,19570514,26,,30,,23,,0.00,
FCE,FlamingoRS,19570515,25,,29,,21,,23.60,
FCE,FlamingoRS,19570516,24,,30,,19,,5.10,
FCE,FlamingoRS,19570517,25,,30,,21,,0.00,
FCE,FlamingoRS,19570518,25,,30,,21,,4.80,
FCE,FlamingoRS,19570519,28,,32,,24,,2.80,
FCE,FlamingoRS,19570520,27,,32,,22,,0.00,
FCE,FlamingoRS,19570521,27,,32,,23,,0.00,
FCE,FlamingoRS,19570522,29,,32,,26,,0.00,
FCE,FlamingoRS,19570523,29,,32,,26,,0.00,
FCE,FlamingoRS,19570524,28,,31,,24,,0.00,
FCE,FlamingoRS,19570525,27,,31,,22,,0.00,
FCE,FlamingoRS,19570526,26,,31,,21,,0.00,
FCE,FlamingoRS,19570527,27,,31,,22,,1.80,
FCE,FlamingoRS,19570528,26,,31,,21,,0.00,
FCE,FlamingoRS,19570529,25,,29,,21,,16.80,
FCE,FlamingoRS,19570530,26,,31,,22,,0.00,
FCE,FlamingoRS,19570531,26,,30,,21,,34.50,
FCE,FlamingoRS,19570601,25,,30,,20,,12.70,
FCE,FlamingoRS,19570602,26,,32,,21,,0.00,
FCE,FlamingoRS,19570603,27,,33,,21,,0.00,
FCE,FlamingoRS,19570604,28,,32,,23,,0.00,
FCE,FlamingoRS,19570605,27,,32,,22,,0.00,
FCE,FlamingoRS,19570606,28,,33,,22,,0.00,
FCE,FlamingoRS,19570607,29,,32,,27,,0.00,
FCE,FlamingoRS,19570608,28,,31,,24,,4.60,
FCE,FlamingoRS,19570609,29,,32,,27,,0.00,
FCE,FlamingoRS,19570610,29,,32,,27,,0.00,
FCE,FlamingoRS,19570611,28,,32,,24,,5.60,
FCE,FlamingoRS,19570612,27,,32,,22,,4.80,
FCE,FlamingoRS,19570613,26,,32,,21,,0.00,
FCE,FlamingoRS,19570614,27,,32,,21,,0.00,
FCE,FlamingoRS,19570615,27,,33,,20,,0.00,
FCE,FlamingoRS,19570616,28,,32,,23,,0.00,
FCE,FlamingoRS,19570617,28,,32,,23,,0.00,
FCE,FlamingoRS,19570618,26,,32,,21,,20.60,
FCE,FlamingoRS,19570619,27,,32,,22,,0.00,
FCE,FlamingoRS,19570620,27,,32,,22,,0.00,
FCE,FlamingoRS,19570621,28,,33,,23,,0.00,
FCE,FlamingoRS,19570622,27,,31,,23,,9.10,
FCE,FlamingoRS,19570623,27,,31,,23,,7.10,
FCE,FlamingoRS,19570624,29,,33,,24,,0.00,
FCE,FlamingoRS,19570625,27,,31,,22,,4.80,
FCE,FlamingoRS,19570626,28,,33,,22,,0.00,
FCE,FlamingoRS,19570627,27,,32,,22,,0.00,
FCE,FlamingoRS,19570628,28,,32,,24,,14.00,
FCE,FlamingoRS,19570629,28,,33,,24,,0.00,
FCE,FlamingoRS,19570630,28,,33,,24,,0.00,
FCE,FlamingoRS,19570701,28,,32,,23,,28.70,
FCE,FlamingoRS,19570702,27,,32,,23,,9.40,
FCE,FlamingoRS,19570703,28,,33,,23,,0.00,
FCE,FlamingoRS,19570704,28,,33,,23,,0.00,
FCE,FlamingoRS,19570705,28,,33,,23,,0.00,
FCE,FlamingoRS,19570706,28,,33,,23,,2.00,
FCE,FlamingoRS,19570707,29,,33,,24,,0.00,
FCE,FlamingoRS,19570708,28,,32,,23,,17.50,
FCE,FlamingoRS,19570709,28,,32,,23,,0.00,
FCE,FlamingoRS,19570710,28,,33,,23,,2.30,
FCE,FlamingoRS,19570711,28,,33,,23,,6.10,
FCE,FlamingoRS,19570712,27,,32,,22,,40.40,
FCE,FlamingoRS,19570713,27,,32,,22,,19.30,
FCE,FlamingoRS,19570714,27,,32,,23,,65.80,
FCE,FlamingoRS,19570715,28,,32,,23,,0.50,
FCE,FlamingoRS,19570716,29,,33,,26,,0.00,
FCE,FlamingoRS,19570717,29,,32,,26,,0.50,
FCE,FlamingoRS,19570718,29,,33,,26,,0.00,
FCE,FlamingoRS,19570719,28,,31,,25,,0.00,
FCE,FlamingoRS,19570720,29,,32,,25,,2.80,
FCE,FlamingoRS,19570721,28,,33,,23,,0.00,
FCE,FlamingoRS,19570722,28,,33,,23,,0.00,
FCE,FlamingoRS,19570723,29,,34,,24,,0.00,
FCE,FlamingoRS,19570724,29,,33,,24,,0.00,
FCE,FlamingoRS,19570725,28,,33,,23,,0.00,
FCE,FlamingoRS,19570726,29,,34,,24,,1.50,
FCE,FlamingoRS,19570727,28,,33,,23,,0.00,
FCE,FlamingoRS,19570728,27,,32,,22,,0.00,
FCE,FlamingoRS,19570729,27,,32,,23,,28.20,
FCE,FlamingoRS,19570730,28,,32,,23,,0.00,
FCE,FlamingoRS,19570731,29,,33,,24,,12.70,
FCE,FlamingoRS,19570801,30,,34,,26,,0.00,
FCE,FlamingoRS,19570802,29,,34,,24,,0.00,
FCE,FlamingoRS,19570803,29,,34,,24,,2.50,
FCE,FlamingoRS,19570804,29,,34,,24,,0.00,
FCE,FlamingoRS,19570805,28,,32,,23,,0.00,
FCE,FlamingoRS,19570806,28,,33,,22,,11.70,
FCE,FlamingoRS,19570807,28,,33,,22,,0.00,
FCE,FlamingoRS,19570808,28,,32,,23,,0.00,
FCE,FlamingoRS,19570809,28,,32,,23,,2.50,
FCE,FlamingoRS,19570810,28,,33,,23,,0.00,
FCE,FlamingoRS,19570811,28,,32,,23,,0.00,
FCE,FlamingoRS,19570812,28,,33,,23,,0.00,
FCE,FlamingoRS,19570813,27,,31,,23,,8.40,
FCE,FlamingoRS,19570814,28,,33,,23,,8.90,
FCE,FlamingoRS,19570815,28,,32,,23,,0.00,
FCE,FlamingoRS,19570816,28,,33,,23,,57.20,
FCE,FlamingoRS,19570817,28,,32,,23,,1.80,
FCE,FlamingoRS,19570818,28,,32,,23,,0.00,
FCE,FlamingoRS,19570819,28,,32,,24,,0.00,
FCE,FlamingoRS,19570820,29,,34,,24,,0.00,
FCE,FlamingoRS,19570821,29,,34,,24,,1.50,
FCE,FlamingoRS,19570822,28,,32,,23,,37.60,
FCE,FlamingoRS,19570823,28,,32,,24,,5.80,
FCE,FlamingoRS,19570824,28,,31,,24,,9.90,
FCE,FlamingoRS,19570825,29,,33,,24,,3.00,
FCE,FlamingoRS,19570826,28,,32,,23,,2.00,
FCE,FlamingoRS,19570827,28,,34,,22,,50.00,
FCE,FlamingoRS,19570828,25,,28,,21,,0.00,
FCE,FlamingoRS,19570829,28,,32,,23,,10.20,
FCE,FlamingoRS,19570830,29,,33,,24,,0.00,
FCE,FlamingoRS,19570831,29,,34,,24,,0.00,
FCE,FlamingoRS,19570901,28,,32,,24,,2.80,
FCE,FlamingoRS,19570902,26,,29,,23,,9.10,
FCE,FlamingoRS,19570903,28,,32,,23,,0.00,
FCE,FlamingoRS,19570904,27,,32,,23,,0.00,
FCE,FlamingoRS,19570905,26,,31,,22,,9.10,
FCE,FlamingoRS,19570906,27,,32,,23,,4.80,
FCE,FlamingoRS,19570907,27,,32,,22,,2.00,
FCE,FlamingoRS,19570908,29,,32,,26,,0.00,
FCE,FlamingoRS,19570909,29,,33,,26,,0.00,
FCE,FlamingoRS,19570910,29,,33,,25,,0.00,
FCE,FlamingoRS,19570911,29,,33,,24,,0.00,
FCE,FlamingoRS,19570912,29,,33,,25,,7.40,
FCE,FlamingoRS,19570913,28,,32,,23,,0.30,
FCE,FlamingoRS,19570914,27,,32,,23,,22.10,
FCE,FlamingoRS,19570915,27,,31,,22,,32.50,
FCE,FlamingoRS,19570916,27,,32,,23,,0.50,
FCE,FlamingoRS,19570917,27,,30,,23,,21.30,
FCE,FlamingoRS,19570918,27,,31,,22,,13.00,
FCE,FlamingoRS,19570919,27,,32,,23,,0.50,
FCE,FlamingoRS,19570920,28,,32,,24,,0.80,
FCE,FlamingoRS,19570921,29,,34,,23,,1.00,
FCE,FlamingoRS,19570922,28,,33,,23,,0.00,
FCE,FlamingoRS,19570923,27,,33,,22,,0.00,
FCE,FlamingoRS,19570924,28,,33,,23,,0.00,
FCE,FlamingoRS,19570925,28,,33,,23,,0.00,
FCE,FlamingoRS,19570926,27,,32,,23,,3.80,
FCE,FlamingoRS,19570927,27,,30,,23,,0.50,
FCE,FlamingoRS,19570928,27,,32,,23,,0.00,
FCE,FlamingoRS,19570929,28,,32,,23,,35.60,
FCE,FlamingoRS,19570930,27,,32,,23,,4.60,
FCE,FlamingoRS,19571001,28,,32,,23,,2.00,
FCE,FlamingoRS,19571002,28,,32,,23,,0.00,
FCE,FlamingoRS,19571003,26,,30,,22,,38.90,
FCE,FlamingoRS,19571004,25,,29,,22,,12.20,
FCE,FlamingoRS,19571005,25,,28,,21,,0.80,
FCE,FlamingoRS,19571006,26,,30,,22,,1.00,
FCE,FlamingoRS,19571007,27,,31,,23,,40.10,
FCE,FlamingoRS,19571008,27,,32,,23,,0.80,
FCE,FlamingoRS,19571009,27,,31,,23,,15.50,
FCE,FlamingoRS,19571010,27,,31,,23,,4.30,
FCE,FlamingoRS,19571011,28,,33,,23,,0.00,
FCE,FlamingoRS,19571012,26,,31,,21,,0.00,
FCE,FlamingoRS,19571013,26,,32,,20,,0.00,
FCE,FlamingoRS,19571014,26,,31,,21,,0.00,
FCE,FlamingoRS,19571015,27,,32,,21,,6.90,
FCE,FlamingoRS,19571016,25,,29,,21,,0.00,
FCE,FlamingoRS,19571017,24,,29,,19,,0.00,
FCE,FlamingoRS,19571018,25,,30,,21,,0.00,
FCE,FlamingoRS,19571019,25,,30,,21,,1.80,
FCE,FlamingoRS,19571020,25,,31,,19,,0.00,
FCE,FlamingoRS,19571021,24,,28,,19,,1.50,
FCE,FlamingoRS,19571022,24,,30,,18,,0.00,
FCE,FlamingoRS,19571023,24,,29,,19,,0.00,
FCE,FlamingoRS,19571024,24,,29,,18,,0.00,
FCE,FlamingoRS,19571025,23,,27,,18,,0.30,
FCE,FlamingoRS,19571026,23,,27,,19,,0.30,
FCE,FlamingoRS,19571027,21,,24,,18,,0.00,
FCE,FlamingoRS,19571028,17,,24,,11,,0.00,
FCE,FlamingoRS,19571029,18,,26,,11,,0.00,
FCE,FlamingoRS,19571030,19,,26,,11,,0.00,
FCE,FlamingoRS,19571031,19,,26,,12,,0.00,
FCE,FlamingoRS,19571101,19,,24,,14,,0.00,
FCE,FlamingoRS,19571102,20,,27,,13,,0.00,
FCE,FlamingoRS,19571103,20,,27,,13,,0.00,
FCE,FlamingoRS,19571104,21,,27,,14,,0.00,
FCE,FlamingoRS,19571105,23,,28,,18,,0.00,
FCE,FlamingoRS,19571106,23,,28,,17,,0.00,
FCE,FlamingoRS,19571107,23,,28,,17,,0.00,
FCE,FlamingoRS,19571108,24,,29,,19,,0.00,
FCE,FlamingoRS,19571109,25,,30,,19,,0.00,
FCE,FlamingoRS,19571110,23,,28,,18,,0.00,
FCE,FlamingoRS,19571111,23,,29,,17,,0.00,
FCE,FlamingoRS,19571112,22,,28,,17,,0.00,
FCE,FlamingoRS,19571113,23,,28,,17,,0.00,
FCE,FlamingoRS,19571114,24,,27,,21,,0.00,
FCE,FlamingoRS,19571115,25,,28,,22,,0.00,
FCE,FlamingoRS,19571116,26,,30,,22,,0.00,
FCE,FlamingoRS,19571117,26,,29,,22,,0.00,
FCE,FlamingoRS,19571118,25,,29,,21,,1.00,
FCE,FlamingoRS,19571119,26,,30,,22,,0.00,
FCE,FlamingoRS,19571120,26,,31,,21,,31.20,
FCE,FlamingoRS,19571121,24,,28,,20,,7.40,
FCE,FlamingoRS,19571122,24,,28,,20,,5.60,
FCE,FlamingoRS,19571123,26,,29,,24,,0.00,
FCE,FlamingoRS,19571124,25,,28,,22,,0.00,
FCE,FlamingoRS,19571125,25,,29,,20,,0.00,
FCE,FlamingoRS,19571126,24,,29,,19,,0.00,
FCE,FlamingoRS,19571127,23,,28,,17,,0.00,
FCE,FlamingoRS,19571128,25,,29,,21,,5.60,
FCE,FlamingoRS,19571129,25,,29,,21,,0.00,
FCE,FlamingoRS,19571130,26,,29,,23,,0.00,
FCE,FlamingoRS,19571201,17,,24,,9,,0.00,
FCE,FlamingoRS,19571202,16,,24,,9,,0.00,
FCE,FlamingoRS,19571203,18,,26,,9,,0.00,
FCE,FlamingoRS,19571204,19,,23,,16,,0.00,
FCE,FlamingoRS,19571205,15,,22,,7,,0.00,
FCE,FlamingoRS,19571206,16,,24,,9,,0.00,
FCE,FlamingoRS,19571207,22,,26,,18,,0.00,
FCE,FlamingoRS,19571208,22,,26,,18,,0.00,
FCE,FlamingoRS,19571209,18,,22,,14,,3.80,
FCE,FlamingoRS,19571210,14,,21,,8,,3.80,
FCE,FlamingoRS,19571211,15,,22,,8,,3.80,
FCE,FlamingoRS,19571212,11,,20,,3,,0.00,
FCE,FlamingoRS,19571213,12,,21,,3,,0.00,
FCE,FlamingoRS,19571214,15,,22,,9,,0.00,
FCE,FlamingoRS,19571215,18,,23,,13,,0.00,
FCE,FlamingoRS,19571216,20,,25,,14,,0.00,
FCE,FlamingoRS,19571217,19,,26,,13,,0.00,
FCE,FlamingoRS,19571218,20,,26,,14,,0.30,
FCE,FlamingoRS,19571219,21,,26,,17,,5.60,
FCE,FlamingoRS,19571220,21,,27,,15,,0.00,
FCE,FlamingoRS,19571221,20,,24,,15,,0.00,
FCE,FlamingoRS,19571222,20,,26,,14,,0.00,
FCE,FlamingoRS,19571223,21,,23,,18,,1.30,
FCE,FlamingoRS,19571224,22,,26,,18,,3.60,
FCE,FlamingoRS,19571225,23,,27,,18,,0.50,
FCE,FlamingoRS,19571226,23,,26,,21,,17.00,
FCE,FlamingoRS,19571227,23,,28,,18,,1.30,
FCE,FlamingoRS,19571228,23,,28,,18,,3.80,
FCE,FlamingoRS,19571229,22,,25,,18,,0.00,
FCE,FlamingoRS,19571230,-9999,M,26,,-9999,M,0.00,
FCE,FlamingoRS,19571231,21,,27,,14,,0.00,
FCE,FlamingoRS,19580101,21,,26,,15,,0.00,
FCE,FlamingoRS,19580102,17,,18,,16,,34.80,
FCE,FlamingoRS,19580103,15,,17,,13,,40.40,
FCE,FlamingoRS,19580104,16,,21,,11,,0.00,
FCE,FlamingoRS,19580105,18,,22,,14,,0.00,
FCE,FlamingoRS,19580106,19,,24,,14,,0.00,
FCE,FlamingoRS,19580107,20,,22,,17,,17.00,
FCE,FlamingoRS,19580108,14,,18,,9,,2.00,
FCE,FlamingoRS,19580109,9,,15,,4,,0.00,
FCE,FlamingoRS,19580110,10,,17,,3,,0.00,
FCE,FlamingoRS,19580111,16,,23,,9,,0.00,
FCE,FlamingoRS,19580112,18,,24,,12,,0.00,
FCE,FlamingoRS,19580113,21,,24,,18,,0.00,
FCE,FlamingoRS,19580114,20,,23,,17,,0.00,
FCE,FlamingoRS,19580115,17,,22,,12,,0.00,
FCE,FlamingoRS,19580116,18,,22,,14,,1.50,
FCE,FlamingoRS,19580117,14,,18,,9,,0.00,
FCE,FlamingoRS,19580118,13,,17,,9,,0.00,
FCE,FlamingoRS,19580119,13,,21,,4,,0.00,
FCE,FlamingoRS,19580120,17,,22,,11,,0.00,
FCE,FlamingoRS,19580121,17,,22,,11,,22.90,
FCE,FlamingoRS,19580122,19,,23,,16,,19.30,
FCE,FlamingoRS,19580123,19,,22,,16,,5.60,
FCE,FlamingoRS,19580124,23,,26,,21,,1.30,
FCE,FlamingoRS,19580125,18,,22,,14,,0.00,
FCE,FlamingoRS,19580126,17,,22,,13,,0.00,
FCE,FlamingoRS,19580127,16,,21,,11,,0.30,
FCE,FlamingoRS,19580128,14,,21,,7,,0.00,
FCE,FlamingoRS,19580129,16,,24,,8,,0.30,
FCE,FlamingoRS,19580130,16,,22,,11,,0.00,
FCE,FlamingoRS,19580131,17,,23,,11,,0.00,
FCE,FlamingoRS,19580201,21,,23,,18,,0.00,
FCE,FlamingoRS,19580202,14,,20,,9,,0.00,
FCE,FlamingoRS,19580203,15,,18,,12,,0.00,
FCE,FlamingoRS,19580204,11,,16,,5,,0.00,
FCE,FlamingoRS,19580205,12,,21,,3,,0.00,
FCE,FlamingoRS,19580206,14,,22,,6,,0.00,
FCE,FlamingoRS,19580207,16,,23,,9,,24.60,
FCE,FlamingoRS,19580208,15,,18,,11,,0.00,
FCE,FlamingoRS,19580209,13,,19,,7,,0.00,
FCE,FlamingoRS,19580210,14,,22,,7,,0.00,
FCE,FlamingoRS,19580211,18,,26,,11,,1.30,
FCE,FlamingoRS,19580212,19,,24,,14,,0.00,
FCE,FlamingoRS,19580213,15,,18,,11,,0.30,
FCE,FlamingoRS,19580214,13,,19,,6,,0.00,
FCE,FlamingoRS,19580215,16,,22,,10,,13.20,
FCE,FlamingoRS,19580216,15,,21,,10,,0.00,
FCE,FlamingoRS,19580217,11,,17,,4,,0.00,
FCE,FlamingoRS,19580218,11,,16,,6,,0.00,
FCE,FlamingoRS,19580219,9,,14,,4,,0.00,
FCE,FlamingoRS,19580220,11,,15,,7,,0.00,
FCE,FlamingoRS,19580221,13,,21,,4,,0.00,
FCE,FlamingoRS,19580222,15,,22,,8,,0.00,
FCE,FlamingoRS,19580223,15,,21,,9,,0.00,
FCE,FlamingoRS,19580224,18,,23,,12,,0.00,
FCE,FlamingoRS,19580225,21,,24,,19,,0.00,
FCE,FlamingoRS,19580226,23,,25,,22,,0.00,
FCE,FlamingoRS,19580227,24,,27,,21,,0.00,
FCE,FlamingoRS,19580228,25,,28,,22,,0.00,
FCE,FlamingoRS,19580301,24,,28,,20,,0.00,
FCE,FlamingoRS,19580302,23,,27,,19,,0.00,
FCE,FlamingoRS,19580303,25,,29,,21,,0.00,
FCE,FlamingoRS,19580304,24,,29,,19,,0.00,
FCE,FlamingoRS,19580305,24,,28,,19,,3.80,
FCE,FlamingoRS,19580306,25,,28,,22,,0.00,
FCE,FlamingoRS,19580307,25,,28,,23,,0.00,
FCE,FlamingoRS,19580308,25,,29,,20,,0.00,
FCE,FlamingoRS,19580309,25,,29,,21,,0.00,
FCE,FlamingoRS,19580310,24,,28,,19,,0.00,
FCE,FlamingoRS,19580311,22,,27,,17,,0.00,
FCE,FlamingoRS,19580312,23,,28,,18,,7.90,
FCE,FlamingoRS,19580313,25,,27,,23,,0.00,
FCE,FlamingoRS,19580314,23,,28,,18,,0.00,
FCE,FlamingoRS,19580315,19,,25,,12,,0.00,
FCE,FlamingoRS,19580316,16,,23,,8,,0.00,
FCE,FlamingoRS,19580317,18,,26,,9,,0.00,
FCE,FlamingoRS,19580318,21,,28,,14,,0.00,
FCE,FlamingoRS,19580319,22,,25,,18,,55.60,
FCE,FlamingoRS,19580320,17,,20,,14,,0.00,
FCE,FlamingoRS,19580321,14,,18,,10,,0.00,
FCE,FlamingoRS,19580322,13,,21,,5,,0.00,
FCE,FlamingoRS,19580323,17,,23,,11,,0.00,
FCE,FlamingoRS,19580324,19,,22,,16,,31.50,
FCE,FlamingoRS,19580325,21,,26,,17,,0.30,
FCE,FlamingoRS,19580326,21,,24,,17,,53.60,
FCE,FlamingoRS,19580327,19,,23,,16,,0.30,
FCE,FlamingoRS,19580328,18,,22,,13,,0.00,
FCE,FlamingoRS,19580329,18,,24,,12,,0.00,
FCE,FlamingoRS,19580330,22,,26,,19,,6.10,
FCE,FlamingoRS,19580331,23,,27,,19,,45.50,
FCE,FlamingoRS,19580401,19,,24,,14,,0.00,
FCE,FlamingoRS,19580402,20,,26,,14,,0.00,
FCE,FlamingoRS,19580403,21,,26,,17,,8.90,
FCE,FlamingoRS,19580404,23,,28,,18,,8.90,
FCE,FlamingoRS,19580405,24,,28,,19,,0.00,
FCE,FlamingoRS,19580406,24,,28,,20,,0.00,
FCE,FlamingoRS,19580407,22,,27,,17,,0.00,
FCE,FlamingoRS,19580408,22,,27,,17,,0.00,
FCE,FlamingoRS,19580409,25,,29,,21,,0.00,
FCE,FlamingoRS,19580410,26,,29,,24,,0.00,
FCE,FlamingoRS,19580411,-9999,M,-9999,M,-9999,M,0.00,
FCE,FlamingoRS,19580412,25,,30,,19,,0.00,
FCE,FlamingoRS,19580413,23,,27,,18,,0.00,
FCE,FlamingoRS,19580414,24,,29,,18,,0.00,
FCE,FlamingoRS,19580415,24,,29,,18,,0.00,
FCE,FlamingoRS,19580416,22,,27,,17,,2.50,
FCE,FlamingoRS,19580417,21,,27,,16,,0.00,
FCE,FlamingoRS,19580418,22,,28,,16,,0.00,
FCE,FlamingoRS,19580419,20,,26,,14,,0.00,
FCE,FlamingoRS,19580420,21,,26,,15,,0.00,
FCE,FlamingoRS,19580421,24,,28,,20,,0.00,
FCE,FlamingoRS,19580422,26,,30,,22,,0.00,
FCE,FlamingoRS,19580423,26,,31,,20,,0.00,
FCE,FlamingoRS,19580424,26,,30,,21,,0.00,
FCE,FlamingoRS,19580425,24,,31,,17,,0.00,
FCE,FlamingoRS,19580426,24,,32,,16,,0.00,
FCE,FlamingoRS,19580427,25,,31,,19,,0.00,
FCE,FlamingoRS,19580428,25,,30,,20,,0.00,
FCE,FlamingoRS,19580429,24,,30,,19,,0.50,
FCE,FlamingoRS,19580430,23,,28,,19,,0.00,
FCE,FlamingoRS,19580501,24,,31,,18,,0.00,
FCE,FlamingoRS,19580502,23,,29,,18,,0.00,
FCE,FlamingoRS,19580503,24,,31,,18,,0.00,
FCE,FlamingoRS,19580504,26,,31,,21,,5.10,
FCE,FlamingoRS,19580505,26,,29,,22,,26.20,
FCE,FlamingoRS,19580506,28,,30,,25,,0.50,
FCE,FlamingoRS,19580507,24,,28,,19,,1.00,
FCE,FlamingoRS,19580508,20,,27,,13,,0.00,
FCE,FlamingoRS,19580509,20,,28,,13,,0.00,
FCE,FlamingoRS,19580510,22,,30,,13,,0.00,
FCE,FlamingoRS,19580511,24,,31,,18,,8.60,
FCE,FlamingoRS,19580512,24,,29,,18,,0.00,
FCE,FlamingoRS,19580513,24,,30,,18,,15.50,
FCE,FlamingoRS,19580514,24,,30,,18,,0.50,
FCE,FlamingoRS,19580515,24,,29,,18,,0.00,
FCE,FlamingoRS,19580516,24,,28,,20,,0.50,
FCE,FlamingoRS,19580517,23,,29,,17,,0.00,
FCE,FlamingoRS,19580518,27,,31,,23,,0.00,
FCE,FlamingoRS,19580519,26,,30,,23,,0.00,
FCE,FlamingoRS,19580520,29,,31,,26,,1.80,
FCE,FlamingoRS,19580521,27,,32,,22,,0.00,
FCE,FlamingoRS,19580522,27,,32,,22,,0.00,
FCE,FlamingoRS,19580523,26,,29,,23,,49.30,
FCE,FlamingoRS,19580524,26,,29,,22,,74.40,
FCE,FlamingoRS,19580525,26,,30,,22,,1.00,
FCE,FlamingoRS,19580526,26,,31,,22,,0.00,
FCE,FlamingoRS,19580527,26,,30,,22,,0.00,
FCE,FlamingoRS,19580528,26,,29,,22,,2.80,
FCE,FlamingoRS,19580529,26,,29,,22,,12.20,
FCE,FlamingoRS,19580530,26,,29,,23,,0.00,
FCE,FlamingoRS,19580531,27,,32,,22,,57.20,
FCE,FlamingoRS,19580601,27,,31,,22,,12.70,
FCE,FlamingoRS,19580602,26,,29,,22,,0.00,
FCE,FlamingoRS,19580603,26,,31,,22,,0.00,
FCE,FlamingoRS,19580604,28,,31,,24,,0.00,
FCE,FlamingoRS,19580605,26,,31,,22,,0.00,
FCE,FlamingoRS,19580606,26,,31,,22,,0.00,
FCE,FlamingoRS,19580607,26,,30,,22,,0.00,
FCE,FlamingoRS,19580608,27,,31,,23,,0.00,
FCE,FlamingoRS,19580609,26,,32,,21,,0.00,
FCE,FlamingoRS,19580610,26,,32,,21,,16.50,
FCE,FlamingoRS,19580611,26,,30,,22,,37.60,
FCE,FlamingoRS,19580612,26,,29,,23,,58.40,
FCE,FlamingoRS,19580613,27,,31,,22,,14.00,
FCE,FlamingoRS,19580614,28,,31,,25,,0.00,
FCE,FlamingoRS,19580615,27,,31,,23,,0.00,
FCE,FlamingoRS,19580616,27,,32,,22,,0.00,
FCE,FlamingoRS,19580617,27,,32,,22,,0.00,
FCE,FlamingoRS,19580618,27,,32,,22,,0.00,
FCE,FlamingoRS,19580619,29,,32,,27,,0.00,
FCE,FlamingoRS,19580620,29,,32,,27,,0.00,
FCE,FlamingoRS,19580621,29,,34,,23,,49.00,
FCE,FlamingoRS,19580622,28,,32,,23,,2.00,
FCE,FlamingoRS,19580623,27,,32,,22,,23.60,
FCE,FlamingoRS,19580624,28,,32,,23,,0.00,
FCE,FlamingoRS,19580625,27,,32,,23,,30.50,
FCE,FlamingoRS,19580626,28,,32,,24,,1.00,
FCE,FlamingoRS,19580627,28,,32,,24,,0.00,
FCE,FlamingoRS,19580628,29,,33,,24,,70.60,
FCE,FlamingoRS,19580629,27,,33,,21,,54.60,
FCE,FlamingoRS,19580630,27,,32,,21,,0.00,
FCE,FlamingoRS,19580701,27,,32,,22,,0.00,
FCE,FlamingoRS,19580702,27,,32,,22,,2.00,
FCE,FlamingoRS,19580703,26,,29,,22,,62.70,
FCE,FlamingoRS,19580704,28,,31,,24,,0.00,
FCE,FlamingoRS,19580705,28,,32,,23,,0.00,
FCE,FlamingoRS,19580706,28,,32,,24,,2.30,
FCE,FlamingoRS,19580707,28,,32,,24,,0.00,
FCE,FlamingoRS,19580708,28,,32,,23,,3.30,
FCE,FlamingoRS,19580709,28,,32,,23,,17.30,
FCE,FlamingoRS,19580710,27,,31,,23,,10.40,
FCE,FlamingoRS,19580711,28,,32,,24,,0.00,
FCE,FlamingoRS,19580712,29,,33,,24,,0.00,
FCE,FlamingoRS,19580713,28,,32,,25,,0.00,
FCE,FlamingoRS,19580714,29,,32,,25,,4.10,
FCE,FlamingoRS,19580715,29,,32,,25,,0.00,
FCE,FlamingoRS,19580716,28,,32,,24,,0.00,
FCE,FlamingoRS,19580717,28,,32,,24,,4.30,
FCE,FlamingoRS,19580718,29,,33,,25,,0.30,
FCE,FlamingoRS,19580719,29,,33,,25,,0.00,
FCE,FlamingoRS,19580720,28,,33,,24,,0.00,
FCE,FlamingoRS,19580721,29,,33,,24,,0.00,
FCE,FlamingoRS,19580722,28,,33,,24,,0.30,
FCE,FlamingoRS,19580723,28,,33,,24,,0.00,
FCE,FlamingoRS,19580724,29,,33,,24,,0.00,
FCE,FlamingoRS,19580725,28,,33,,23,,0.00,
FCE,FlamingoRS,19580726,29,,33,,24,,5.10,
FCE,FlamingoRS,19580727,29,,33,,26,,0.00,
FCE,FlamingoRS,19580728,29,,33,,25,,0.00,
