LTER_Site,Station,Date,Daily_AirTemp_Mean_C,Flag_Daily_AirTemp_Mean_C,Daily_AirTemp_AbsMax_C,Flag_Daily_AirTemp_AbsMax_C,Daily_AirTemp_AbsMin_C,Flag_Daily_AirTemp_AbsMin_C,Daily_Precip_Total_mm,Flag_Daily_Precip_Total_mm
FCE,Tavernier,19391111,25,,28,,22,,0.00,
FCE,Tavernier,19391112,25,,27,,22,,1.30,
FCE,Tavernier,19391113,25,,28,,23,,0.00,
FCE,Tavernier,19391114,24,,26,,23,,0.00,
FCE,Tavernier,19391115,24,,25,,23,,0.00,
FCE,Tavernier,19391116,24,,25,,23,,0.00,
FCE,Tavernier,19391117,25,,27,,23,,0.00,
FCE,Tavernier,19391118,25,,26,,24,,0.00,
FCE,Tavernier,19391119,26,,29,,23,,14.00,
FCE,Tavernier,19391120,24,,27,,22,,0.00,
FCE,Tavernier,19391121,23,,26,,21,,0.00,
FCE,Tavernier,19391122,20,,23,,17,,0.00,
FCE,Tavernier,19391123,19,,22,,16,,0.00,
FCE,Tavernier,19391124,17,,21,,13,,0.00,
FCE,Tavernier,19391125,17,,22,,12,,0.00,
FCE,Tavernier,19391126,18,,24,,12,,0.00,
FCE,Tavernier,19391127,18,,22,,15,,0.00,
FCE,Tavernier,19391128,18,,22,,13,,0.00,
FCE,Tavernier,19391129,20,,25,,15,,0.00,
FCE,Tavernier,19391130,21,,25,,18,,0.00,
FCE,Tavernier,19391201,22,,25,,19,,0.00,
FCE,Tavernier,19391202,24,,27,,20,,0.00,
FCE,Tavernier,19391203,22,,25,,19,,0.00,
FCE,Tavernier,19391204,18,,21,,15,,0.00,
FCE,Tavernier,19391205,17,,23,,11,,0.00,
FCE,Tavernier,19391206,18,,24,,12,,0.00,
FCE,Tavernier,19391207,19,,24,,14,,0.00,
FCE,Tavernier,19391208,19,,23,,16,,0.00,
FCE,Tavernier,19391209,19,,22,,16,,0.00,
FCE,Tavernier,19391210,20,,24,,16,,0.00,
FCE,Tavernier,19391211,21,,26,,16,,0.00,
FCE,Tavernier,19391212,22,,26,,18,,0.00,
FCE,Tavernier,19391213,20,,25,,15,,0.00,
FCE,Tavernier,19391214,20,,25,,15,,0.00,
FCE,Tavernier,19391215,21,,24,,17,,0.00,
FCE,Tavernier,19391216,23,,25,,21,,0.00,
FCE,Tavernier,19391217,22,,26,,18,,0.00,
FCE,Tavernier,19391218,23,,27,,18,,0.00,
FCE,Tavernier,19391219,24,,27,,21,,5.10,
FCE,Tavernier,19391220,25,,27,,22,,0.00,
FCE,Tavernier,19391221,18,,23,,14,,0.00,
FCE,Tavernier,19391222,20,,24,,16,,0.00,
FCE,Tavernier,19391223,23,,25,,20,,0.00,
FCE,Tavernier,19391224,24,,27,,21,,0.00,
FCE,Tavernier,19391225,21,,24,,17,,0.00,
FCE,Tavernier,19391226,20,,26,,14,,0.00,
FCE,Tavernier,19391227,25,,28,,21,,0.00,
FCE,Tavernier,19391228,25,,28,,21,,0.00,
FCE,Tavernier,19391229,23,,26,,19,,76.20,
FCE,Tavernier,19391230,19,,24,,15,,17.80,
FCE,Tavernier,19391231,15,,19,,10,,0.00,
FCE,Tavernier,19400101,16,,23,,10,,0.00,
FCE,Tavernier,19400102,20,,25,,14,,0.00,
FCE,Tavernier,19400103,20,,25,,14,,0.00,
FCE,Tavernier,19400104,20,,24,,15,,0.00,
FCE,Tavernier,19400105,24,,27,,21,,0.00,
FCE,Tavernier,19400106,21,,25,,17,,0.00,
FCE,Tavernier,19400107,24,,27,,21,,0.00,
FCE,Tavernier,19400108,22,,26,,18,,2.50,
FCE,Tavernier,19400109,19,,23,,16,,0.00,
FCE,Tavernier,19400110,20,,24,,16,,0.00,
FCE,Tavernier,19400111,23,,25,,20,,0.00,
FCE,Tavernier,19400112,21,,27,,16,,0.00,
FCE,Tavernier,19400113,24,,28,,20,,0.00,
FCE,Tavernier,19400114,23,,27,,19,,0.00,
FCE,Tavernier,19400115,22,,26,,18,,0.00,
FCE,Tavernier,19400116,17,,21,,12,,0.00,
FCE,Tavernier,19400117,17,,21,,12,,0.00,
FCE,Tavernier,19400118,19,,25,,14,,0.00,
FCE,Tavernier,19400119,23,,26,,19,,25.40,
FCE,Tavernier,19400120,17,,22,,12,,0.00,
FCE,Tavernier,19400121,12,,16,,8,,0.00,
FCE,Tavernier,19400122,14,,18,,9,,0.00,
FCE,Tavernier,19400123,20,,23,,17,,10.20,
FCE,Tavernier,19400124,14,,17,,12,,0.00,
FCE,Tavernier,19400125,12,,16,,7,,0.00,
FCE,Tavernier,19400126,11,,16,,7,,0.00,
FCE,Tavernier,19400127,10,,14,,6,,0.00,
FCE,Tavernier,19400128,7,,12,,2,,0.00,
FCE,Tavernier,19400129,10,,14,,6,,0.00,
FCE,Tavernier,19400130,13,,20,,7,,0.00,
FCE,Tavernier,19400131,13,,19,,7,,0.00,
FCE,Tavernier,19400201,16,,22,,10,,0.00,
FCE,Tavernier,19400202,18,,23,,13,,0.00,
FCE,Tavernier,19400203,16,,21,,11,,0.00,
FCE,Tavernier,19400204,16,,21,,11,,0.00,
FCE,Tavernier,19400205,19,,24,,14,,0.00,
FCE,Tavernier,19400206,19,,24,,14,,0.00,
FCE,Tavernier,19400207,18,,26,,11,,16.50,
FCE,Tavernier,19400208,17,,23,,11,,0.00,
FCE,Tavernier,19400209,20,,26,,15,,0.00,
FCE,Tavernier,19400210,25,,27,,22,,0.00,
FCE,Tavernier,19400211,20,,23,,16,,5.10,
FCE,Tavernier,19400212,19,,23,,14,,0.00,
FCE,Tavernier,19400213,23,,27,,19,,0.00,
FCE,Tavernier,19400214,21,,23,,19,,0.00,
FCE,Tavernier,19400215,16,,22,,11,,0.00,
FCE,Tavernier,19400216,20,,22,,18,,0.00,
FCE,Tavernier,19400217,22,,24,,20,,0.00,
FCE,Tavernier,19400218,21,,24,,18,,10.20,
FCE,Tavernier,19400219,22,,24,,19,,0.00,
FCE,Tavernier,19400220,20,,26,,14,,0.00,
FCE,Tavernier,19400221,19,,23,,14,,0.00,
FCE,Tavernier,19400222,18,,22,,13,,0.00,
FCE,Tavernier,19400223,15,,22,,8,,0.00,
FCE,Tavernier,19400224,18,,23,,13,,0.00,
FCE,Tavernier,19400225,21,,26,,15,,0.00,
FCE,Tavernier,19400226,17,,21,,13,,0.00,
FCE,Tavernier,19400227,19,,22,,16,,0.00,
FCE,Tavernier,19400228,20,,25,,14,,0.00,
FCE,Tavernier,19400229,20,,26,,14,,0.00,
FCE,Tavernier,19400301,20,,24,,16,,0.00,
FCE,Tavernier,19400302,23,,25,,20,,0.00,
FCE,Tavernier,19400303,23,,25,,20,,0.00,
FCE,Tavernier,19400304,24,,28,,20,,0.00,
FCE,Tavernier,19400305,24,,28,,20,,0.00,
FCE,Tavernier,19400306,16,,23,,10,,30.50,
FCE,Tavernier,19400307,18,,22,,13,,0.00,
FCE,Tavernier,19400308,19,,23,,14,,0.00,
FCE,Tavernier,19400309,16,,20,,12,,0.00,
FCE,Tavernier,19400310,15,,20,,10,,0.00,
FCE,Tavernier,19400311,18,,23,,13,,0.00,
FCE,Tavernier,19400312,22,,26,,19,,0.00,
FCE,Tavernier,19400313,22,,26,,18,,0.00,
FCE,Tavernier,19400314,24,,27,,21,,0.00,
FCE,Tavernier,19400315,18,,23,,13,,0.00,
FCE,Tavernier,19400316,18,,23,,13,,0.00,
FCE,Tavernier,19400317,19,,21,,18,,0.00,
FCE,Tavernier,19400318,23,,26,,19,,0.00,
FCE,Tavernier,19400319,22,,27,,17,,0.00,
FCE,Tavernier,19400320,22,,27,,18,,0.00,
FCE,Tavernier,19400321,23,,27,,19,,15.20,
FCE,Tavernier,19400322,24,,27,,22,,0.00,
FCE,Tavernier,19400323,21,,25,,18,,0.00,
FCE,Tavernier,19400324,23,,25,,21,,0.00,
FCE,Tavernier,19400325,24,,27,,21,,0.00,
FCE,Tavernier,19400326,23,,24,,22,,0.00,
FCE,Tavernier,19400327,22,,23,,21,,7.60,
FCE,Tavernier,19400328,25,,28,,22,,0.00,
FCE,Tavernier,19400329,26,,28,,23,,0.00,
FCE,Tavernier,19400330,26,,28,,23,,0.00,
FCE,Tavernier,19400331,26,,29,,23,,0.00,
FCE,Tavernier,19400401,25,,29,,22,,0.00,
FCE,Tavernier,19400402,26,,29,,23,,0.00,
FCE,Tavernier,19400403,26,,29,,23,,0.00,
FCE,Tavernier,19400404,26,,29,,23,,0.00,
FCE,Tavernier,19400405,26,,29,,22,,0.00,
FCE,Tavernier,19400406,26,,29,,23,,0.00,
FCE,Tavernier,19400407,27,,31,,23,,0.00,
FCE,Tavernier,19400408,25,,29,,21,,3.80,
FCE,Tavernier,19400409,26,,29,,22,,3.80,
FCE,Tavernier,19400410,23,,28,,18,,0.00,
FCE,Tavernier,19400411,24,,27,,22,,0.00,
FCE,Tavernier,19400412,24,,28,,21,,0.00,
FCE,Tavernier,19400413,20,,23,,17,,0.00,
FCE,Tavernier,19400414,16,,21,,11,,0.00,
FCE,Tavernier,19400415,19,,24,,14,,0.00,
FCE,Tavernier,19400416,24,,28,,20,,0.00,
FCE,Tavernier,19400417,25,,27,,22,,0.00,
FCE,Tavernier,19400418,25,,27,,22,,0.00,
FCE,Tavernier,19400419,26,,28,,23,,0.00,
FCE,Tavernier,19400420,24,,27,,21,,12.70,
FCE,Tavernier,19400421,22,,25,,19,,0.00,
FCE,Tavernier,19400422,17,,23,,11,,0.00,
FCE,Tavernier,19400423,20,,27,,13,,0.00,
FCE,Tavernier,19400424,24,,28,,20,,0.00,
FCE,Tavernier,19400425,25,,29,,21,,0.00,
FCE,Tavernier,19400426,25,,29,,21,,8.90,
FCE,Tavernier,19400427,24,,27,,21,,15.20,
FCE,Tavernier,19400428,24,,27,,21,,0.00,
FCE,Tavernier,19400429,22,,24,,21,,0.00,
FCE,Tavernier,19400430,22,,23,,21,,0.00,
FCE,Tavernier,19400501,25,,28,,22,,0.00,
FCE,Tavernier,19400502,26,,29,,23,,0.00,
FCE,Tavernier,19400503,24,,28,,20,,0.00,
FCE,Tavernier,19400504,24,,29,,20,,0.00,
FCE,Tavernier,19400505,22,,26,,17,,0.00,
FCE,Tavernier,19400506,24,,27,,21,,0.00,
FCE,Tavernier,19400507,25,,27,,22,,0.00,
FCE,Tavernier,19400508,25,,28,,23,,0.00,
FCE,Tavernier,19400509,26,,28,,23,,0.00,
FCE,Tavernier,19400510,26,,30,,22,,0.00,
FCE,Tavernier,19400511,25,,29,,21,,0.00,
FCE,Tavernier,19400512,25,,29,,21,,0.00,
FCE,Tavernier,19400513,25,,27,,24,,0.00,
FCE,Tavernier,19400514,25,,27,,22,,0.00,
FCE,Tavernier,19400515,25,,27,,22,,0.00,
FCE,Tavernier,19400516,25,,28,,21,,0.00,
FCE,Tavernier,19400517,25,,30,,21,,0.00,
FCE,Tavernier,19400518,25,,29,,21,,0.00,
FCE,Tavernier,19400519,25,,29,,22,,0.00,
FCE,Tavernier,19400520,26,,31,,22,,0.00,
FCE,Tavernier,19400521,26,,31,,21,,0.00,
FCE,Tavernier,19400522,28,,33,,22,,0.00,
FCE,Tavernier,19400523,27,,33,,21,,0.00,
FCE,Tavernier,19400524,26,,31,,21,,0.00,
FCE,Tavernier,19400525,29,,32,,26,,0.00,
FCE,Tavernier,19400526,24,,28,,21,,21.60,
FCE,Tavernier,19400527,25,,30,,21,,0.00,
FCE,Tavernier,19400528,28,,31,,25,,0.00,
FCE,Tavernier,19400529,28,,31,,26,,0.00,
FCE,Tavernier,19400530,26,,30,,23,,12.70,
FCE,Tavernier,19400531,26,,30,,22,,6.40,
FCE,Tavernier,19400601,26,,30,,22,,6.40,
FCE,Tavernier,19400602,25,,28,,22,,15.20,
FCE,Tavernier,19400603,26,,29,,24,,5.10,
FCE,Tavernier,19400604,26,,28,,25,,3.80,
FCE,Tavernier,19400605,28,,31,,26,,0.00,
FCE,Tavernier,19400606,28,,31,,26,,0.00,
FCE,Tavernier,19400607,28,,31,,26,,2.50,
FCE,Tavernier,19400608,28,,31,,26,,0.00,
FCE,Tavernier,19400609,28,,31,,26,,0.00,
FCE,Tavernier,19400610,27,,29,,24,,0.00,
FCE,Tavernier,19400611,27,,28,,25,,0.00,
FCE,Tavernier,19400612,27,,31,,22,,0.00,
FCE,Tavernier,19400613,29,,32,,27,,0.00,
FCE,Tavernier,19400614,29,,31,,27,,0.00,
FCE,Tavernier,19400615,29,,32,,27,,0.00,
FCE,Tavernier,19400616,29,,31,,27,,0.00,
FCE,Tavernier,19400617,28,,31,,25,,8.90,
FCE,Tavernier,19400618,29,,31,,27,,0.00,
FCE,Tavernier,19400619,29,,31,,26,,0.00,
FCE,Tavernier,19400620,27,,32,,22,,0.00,
FCE,Tavernier,19400621,27,,32,,22,,0.00,
FCE,Tavernier,19400622,29,,32,,26,,0.00,
FCE,Tavernier,19400623,29,,32,,27,,1.30,
FCE,Tavernier,19400624,29,,32,,27,,0.00,
FCE,Tavernier,19400625,30,,33,,28,,0.00,
FCE,Tavernier,19400626,28,,32,,23,,7.60,
FCE,Tavernier,19400627,28,,32,,23,,0.00,
FCE,Tavernier,19400628,29,,33,,26,,0.00,
FCE,Tavernier,19400629,30,,33,,28,,0.00,
FCE,Tavernier,19400630,30,,33,,27,,0.00,
FCE,Tavernier,19400701,30,,33,,27,,0.00,
FCE,Tavernier,19400702,30,,33,,26,,0.00,
FCE,Tavernier,19400703,29,,33,,26,,0.00,
FCE,Tavernier,19400704,28,,32,,23,,16.50,
FCE,Tavernier,19400705,30,,32,,28,,0.00,
FCE,Tavernier,19400706,29,,32,,26,,0.00,
FCE,Tavernier,19400707,31,,33,,28,,0.00,
FCE,Tavernier,19400708,29,,32,,26,,5.10,
FCE,Tavernier,19400709,30,,33,,28,,0.00,
FCE,Tavernier,19400710,29,,33,,26,,0.00,
FCE,Tavernier,19400711,30,,33,,26,,0.00,
FCE,Tavernier,19400712,30,,33,,27,,2.50,
FCE,Tavernier,19400713,29,,33,,26,,1.30,
FCE,Tavernier,19400714,30,,32,,28,,0.00,
FCE,Tavernier,19400715,27,,32,,23,,12.70,
FCE,Tavernier,19400716,29,,33,,24,,0.00,
FCE,Tavernier,19400717,30,,33,,27,,0.00,
FCE,Tavernier,19400718,26,,29,,23,,27.90,
FCE,Tavernier,19400719,29,,32,,26,,0.00,
FCE,Tavernier,19400720,28,,31,,24,,2.50,
FCE,Tavernier,19400721,28,,32,,25,,7.60,
FCE,Tavernier,19400722,29,,32,,27,,0.00,
FCE,Tavernier,19400723,29,,32,,27,,0.00,
FCE,Tavernier,19400724,30,,32,,27,,0.00,
FCE,Tavernier,19400725,29,,33,,24,,0.00,
FCE,Tavernier,19400726,29,,33,,25,,0.00,
FCE,Tavernier,19400727,29,,33,,25,,0.00,
FCE,Tavernier,19400728,28,,33,,22,,50.80,
FCE,Tavernier,19400729,28,,33,,23,,2.50,
FCE,Tavernier,19400730,29,,33,,26,,0.00,
FCE,Tavernier,19400731,29,,32,,25,,1.30,
FCE,Tavernier,19400801,29,,34,,25,,0.00,
FCE,Tavernier,19400802,29,,33,,25,,0.00,
FCE,Tavernier,19400803,29,,33,,24,,0.00,
FCE,Tavernier,19400804,29,,33,,24,,0.00,
FCE,Tavernier,19400805,29,,33,,26,,0.00,
FCE,Tavernier,19400806,29,,33,,25,,0.00,
FCE,Tavernier,19400807,29,,33,,25,,0.00,
FCE,Tavernier,19400808,29,,33,,26,,0.00,
FCE,Tavernier,19400809,29,,33,,26,,0.00,
FCE,Tavernier,19400810,29,,34,,24,,10.20,
FCE,Tavernier,19400811,28,,33,,23,,12.70,
FCE,Tavernier,19400812,29,,32,,25,,6.40,
FCE,Tavernier,19400813,28,,30,,26,,2.50,
FCE,Tavernier,19400814,28,,32,,25,,2.50,
FCE,Tavernier,19400815,28,,32,,25,,0.00,
FCE,Tavernier,19400816,30,,33,,26,,2.50,
FCE,Tavernier,19400817,29,,33,,24,,1.30,
FCE,Tavernier,19400818,30,,33,,27,,0.00,
FCE,Tavernier,19400819,29,,33,,26,,0.00,
FCE,Tavernier,19400820,29,,33,,24,,0.00,
FCE,Tavernier,19400821,29,,33,,24,,0.00,
FCE,Tavernier,19400822,29,,34,,24,,5.10,
FCE,Tavernier,19400823,28,,31,,25,,8.90,
FCE,Tavernier,19400824,27,,31,,23,,8.90,
FCE,Tavernier,19400825,26,,29,,23,,25.40,
FCE,Tavernier,19400826,27,,31,,23,,33.00,
FCE,Tavernier,19400827,28,,31,,26,,1.30,
FCE,Tavernier,19400828,28,,31,,24,,12.70,
FCE,Tavernier,19400829,28,,31,,24,,0.00,
FCE,Tavernier,19400830,29,,33,,26,,0.00,
FCE,Tavernier,19400831,29,,33,,26,,0.00,
FCE,Tavernier,19400901,28,,32,,23,,0.00,
FCE,Tavernier,19400902,28,,32,,23,,0.00,
FCE,Tavernier,19400903,28,,32,,23,,44.50,
FCE,Tavernier,19400904,26,,29,,22,,52.10,
FCE,Tavernier,19400905,28,,32,,24,,5.10,
FCE,Tavernier,19400906,28,,31,,24,,1.30,
FCE,Tavernier,19400907,26,,28,,23,,50.80,
FCE,Tavernier,19400908,26,,29,,23,,17.80,
FCE,Tavernier,19400909,26,,29,,23,,53.30,
FCE,Tavernier,19400910,28,,31,,24,,0.00,
FCE,Tavernier,19400911,28,,32,,24,,14.00,
FCE,Tavernier,19400912,27,,31,,23,,44.50,
FCE,Tavernier,19400913,28,,31,,24,,0.00,
FCE,Tavernier,19400914,28,,32,,25,,0.00,
FCE,Tavernier,19400915,28,,31,,24,,3.80,
FCE,Tavernier,19400916,27,,31,,23,,25.40,
FCE,Tavernier,19400917,29,,32,,26,,0.00,
FCE,Tavernier,19400918,28,,31,,25,,11.40,
FCE,Tavernier,19400919,26,,29,,23,,53.30,
FCE,Tavernier,19400920,28,,31,,24,,2.50,
FCE,Tavernier,19400921,26,,28,,24,,63.50,
FCE,Tavernier,19400922,27,,30,,24,,0.00,
FCE,Tavernier,19400923,27,,30,,24,,0.00,
FCE,Tavernier,19400924,29,,31,,26,,0.00,
FCE,Tavernier,19400925,29,,32,,27,,0.00,
FCE,Tavernier,19400926,28,,32,,24,,17.80,
FCE,Tavernier,19400927,28,,31,,24,,8.90,
FCE,Tavernier,19400928,27,,29,,25,,29.20,
FCE,Tavernier,19400929,27,,30,,24,,5.10,
FCE,Tavernier,19400930,27,,30,,24,,6.40,
FCE,Tavernier,19401001,26,,29,,23,,0.00,
FCE,Tavernier,19401002,26,,30,,23,,0.00,
FCE,Tavernier,19401003,25,,27,,23,,3.80,
FCE,Tavernier,19401004,26,,28,,23,,24.40,
FCE,Tavernier,19401005,26,,28,,23,,0.00,
FCE,Tavernier,19401006,26,,28,,24,,0.00,
FCE,Tavernier,19401007,26,,29,,22,,0.00,
FCE,Tavernier,19401008,26,,31,,21,,0.00,
FCE,Tavernier,19401009,26,,29,,23,,0.00,
FCE,Tavernier,19401010,24,,28,,21,,17.80,
FCE,Tavernier,19401011,25,,28,,22,,2.50,
FCE,Tavernier,19401012,25,,28,,22,,3.80,
FCE,Tavernier,19401013,25,,28,,22,,0.00,
FCE,Tavernier,19401014,25,,29,,22,,0.00,
FCE,Tavernier,19401015,25,,28,,22,,0.00,
FCE,Tavernier,19401016,25,,29,,22,,0.00,
FCE,Tavernier,19401017,25,,28,,22,,0.00,
FCE,Tavernier,19401018,23,,26,,21,,0.00,
FCE,Tavernier,19401019,24,,28,,21,,0.00,
FCE,Tavernier,19401020,24,,28,,21,,0.00,
FCE,Tavernier,19401021,23,,27,,19,,0.00,
FCE,Tavernier,19401022,25,,28,,21,,0.00,
FCE,Tavernier,19401023,26,,28,,24,,0.00,
FCE,Tavernier,19401024,26,,28,,23,,0.00,
FCE,Tavernier,19401025,25,,28,,22,,0.00,
FCE,Tavernier,19401026,25,,27,,22,,0.50,
FCE,Tavernier,19401027,25,,29,,22,,0.00,
FCE,Tavernier,19401028,25,,28,,22,,21.30,
FCE,Tavernier,19401029,25,,29,,22,,13.00,
FCE,Tavernier,19401030,25,,29,,22,,0.00,
FCE,Tavernier,19401031,26,,29,,22,,0.00,
FCE,Tavernier,19401101,26,,29,,22,,0.00,
FCE,Tavernier,19401102,26,,30,,22,,0.00,
FCE,Tavernier,19401103,25,,27,,23,,7.10,
FCE,Tavernier,19401104,25,,28,,23,,2.30,
FCE,Tavernier,19401105,25,,27,,23,,0.00,
FCE,Tavernier,19401106,25,,28,,21,,0.00,
FCE,Tavernier,19401107,24,,28,,21,,0.00,
FCE,Tavernier,19401108,24,,27,,21,,0.00,
FCE,Tavernier,19401109,22,,25,,18,,0.00,
FCE,Tavernier,19401110,24,,26,,22,,0.00,
FCE,Tavernier,19401111,25,,27,,23,,0.00,
FCE,Tavernier,19401112,25,,27,,23,,0.00,
FCE,Tavernier,19401113,25,,28,,22,,0.00,
FCE,Tavernier,19401114,24,,28,,21,,0.00,
FCE,Tavernier,19401115,21,,25,,16,,0.00,
FCE,Tavernier,19401116,13,,17,,9,,0.00,
FCE,Tavernier,19401117,14,,19,,9,,0.00,
FCE,Tavernier,19401118,19,,24,,13,,0.00,
FCE,Tavernier,19401119,20,,24,,16,,0.00,
FCE,Tavernier,19401120,23,,25,,22,,0.00,
FCE,Tavernier,19401121,24,,26,,22,,0.00,
FCE,Tavernier,19401122,24,,26,,22,,0.00,
FCE,Tavernier,19401123,25,,27,,22,,3.60,
FCE,Tavernier,19401124,24,,27,,21,,11.20,
FCE,Tavernier,19401125,24,,27,,22,,2.00,
FCE,Tavernier,19401126,26,,28,,24,,0.00,
FCE,Tavernier,19401127,26,,29,,22,,0.00,
FCE,Tavernier,19401128,21,,24,,17,,0.00,
FCE,Tavernier,19401129,21,,24,,17,,0.00,
FCE,Tavernier,19401130,24,,27,,22,,0.00,
FCE,Tavernier,19401201,26,,28,,24,,0.00,
FCE,Tavernier,19401202,24,,28,,21,,0.00,
FCE,Tavernier,19401203,23,,27,,19,,0.00,
FCE,Tavernier,19401204,18,,23,,14,,0.00,
FCE,Tavernier,19401205,23,,26,,19,,0.00,
FCE,Tavernier,19401206,21,,25,,17,,0.00,
FCE,Tavernier,19401207,21,,25,,17,,0.00,
FCE,Tavernier,19401208,23,,26,,19,,0.00,
FCE,Tavernier,19401209,22,,26,,18,,0.00,
FCE,Tavernier,19401210,23,,27,,20,,0.00,
FCE,Tavernier,19401211,25,,27,,23,,0.00,
FCE,Tavernier,19401212,25,,27,,23,,0.00,
FCE,Tavernier,19401213,24,,26,,23,,0.00,
FCE,Tavernier,19401214,25,,27,,23,,0.00,
FCE,Tavernier,19401215,25,,27,,23,,0.00,
FCE,Tavernier,19401216,24,,26,,23,,0.00,
FCE,Tavernier,19401217,24,,26,,23,,0.00,
FCE,Tavernier,19401218,26,,28,,23,,0.00,
FCE,Tavernier,19401219,25,,27,,23,,0.00,
FCE,Tavernier,19401220,24,,28,,21,,6.10,
FCE,Tavernier,19401221,26,,29,,23,,0.00,
FCE,Tavernier,19401222,26,,29,,23,,11.20,
FCE,Tavernier,19401223,25,,27,,22,,11.70,
FCE,Tavernier,19401224,24,,28,,19,,0.00,
FCE,Tavernier,19401225,23,,27,,19,,0.00,
FCE,Tavernier,19401226,23,,28,,19,,0.00,
FCE,Tavernier,19401227,22,,26,,18,,25.70,
FCE,Tavernier,19401228,21,,24,,18,,15.00,
FCE,Tavernier,19401229,24,,27,,21,,0.00,
FCE,Tavernier,19401230,21,,24,,17,,0.00,
FCE,Tavernier,19401231,22,,25,,19,,0.00,
FCE,Tavernier,19410101,21,,24,,18,,0.00,
FCE,Tavernier,19410102,23,,27,,19,,0.00,
FCE,Tavernier,19410103,24,,27,,21,,2.80,
FCE,Tavernier,19410104,22,,27,,17,,0.00,
FCE,Tavernier,19410105,22,,24,,21,,0.00,
FCE,Tavernier,19410106,24,,26,,21,,11.20,
FCE,Tavernier,19410107,23,,26,,19,,0.00,
FCE,Tavernier,19410108,23,,27,,18,,0.00,
FCE,Tavernier,19410109,21,,24,,19,,29.20,
FCE,Tavernier,19410110,16,,20,,12,,0.00,
FCE,Tavernier,19410111,14,,19,,9,,0.00,
FCE,Tavernier,19410112,15,,19,,11,,0.00,
FCE,Tavernier,19410113,16,,22,,11,,0.00,
FCE,Tavernier,19410114,18,,23,,14,,0.00,
FCE,Tavernier,19410115,23,,26,,19,,0.00,
FCE,Tavernier,19410116,24,,27,,21,,2.80,
FCE,Tavernier,19410117,24,,27,,22,,2.30,
FCE,Tavernier,19410118,22,,28,,17,,10.40,
FCE,Tavernier,19410119,21,,26,,16,,1.50,
FCE,Tavernier,19410120,15,,22,,9,,0.00,
FCE,Tavernier,19410121,18,,22,,14,,0.00,
FCE,Tavernier,19410122,21,,23,,19,,0.00,
FCE,Tavernier,19410123,23,,25,,21,,0.00,
FCE,Tavernier,19410124,24,,27,,22,,20.30,
FCE,Tavernier,19410125,24,,27,,22,,0.00,
FCE,Tavernier,19410126,23,,26,,19,,0.00,
FCE,Tavernier,19410127,23,,26,,19,,0.00,
FCE,Tavernier,19410128,21,,24,,18,,0.00,
FCE,Tavernier,19410129,17,,21,,14,,0.00,
FCE,Tavernier,19410130,18,,22,,13,,0.00,
FCE,Tavernier,19410131,19,,23,,15,,0.00,
FCE,Tavernier,19410201,18,,22,,14,,0.00,
FCE,Tavernier,19410202,20,,26,,15,,0.00,
FCE,Tavernier,19410203,22,,27,,17,,0.80,
FCE,Tavernier,19410204,18,,21,,14,,0.00,
FCE,Tavernier,19410205,18,,21,,14,,0.50,
FCE,Tavernier,19410206,21,,26,,16,,10.20,
FCE,Tavernier,19410207,22,,26,,18,,21.30,
FCE,Tavernier,19410208,18,,23,,13,,0.00,
FCE,Tavernier,19410209,19,,24,,13,,42.70,
FCE,Tavernier,19410210,13,,17,,9,,0.00,
FCE,Tavernier,19410211,14,,17,,11,,41.70,
FCE,Tavernier,19410212,18,,21,,14,,0.00,
FCE,Tavernier,19410213,21,,26,,16,,0.00,
FCE,Tavernier,19410214,20,,26,,14,,2.00,
FCE,Tavernier,19410215,17,,21,,13,,0.00,
FCE,Tavernier,19410216,17,,22,,12,,0.00,
FCE,Tavernier,19410217,19,,23,,14,,0.00,
FCE,Tavernier,19410218,19,,22,,16,,0.00,
FCE,Tavernier,19410219,19,,24,,15,,0.00,
FCE,Tavernier,19410220,21,,24,,17,,0.00,
FCE,Tavernier,19410221,22,,26,,17,,0.00,
FCE,Tavernier,19410222,20,,24,,17,,0.00,
FCE,Tavernier,19410223,18,,22,,14,,0.00,
FCE,Tavernier,19410224,20,,24,,16,,0.00,
FCE,Tavernier,19410225,24,,27,,21,,9.90,
FCE,Tavernier,19410226,23,,27,,19,,0.00,
FCE,Tavernier,19410227,23,,26,,19,,19.80,
FCE,Tavernier,19410228,18,,23,,13,,0.00,
FCE,Tavernier,19410301,13,,17,,9,,0.00,
FCE,Tavernier,19410302,12,,17,,7,,0.00,
FCE,Tavernier,19410303,17,,23,,11,,0.00,
FCE,Tavernier,19410304,21,,27,,15,,0.00,
FCE,Tavernier,19410305,20,,25,,14,,0.00,
FCE,Tavernier,19410306,22,,26,,18,,0.00,
FCE,Tavernier,19410307,24,,26,,22,,0.00,
FCE,Tavernier,19410308,21,,23,,19,,47.00,
FCE,Tavernier,19410309,18,,21,,16,,2.80,
FCE,Tavernier,19410310,17,,23,,11,,0.00,
FCE,Tavernier,19410311,20,,25,,15,,0.00,
FCE,Tavernier,19410312,21,,26,,17,,0.00,
FCE,Tavernier,19410313,22,,28,,17,,0.00,
FCE,Tavernier,19410314,19,,22,,16,,0.00,
FCE,Tavernier,19410315,17,,22,,11,,0.00,
FCE,Tavernier,19410316,21,,24,,18,,0.00,
FCE,Tavernier,19410317,20,,25,,15,,0.00,
FCE,Tavernier,19410318,22,,26,,17,,0.00,
